 ID-EVENTO;TITULO;PRECIO;GRATUITO;LARGA-DURACION;DIAS-SEMANA;DIAS-EXCLUIDOS;FECHA;FECHA-FIN;HORA;DESCRIPCION;CONTENT-URL;TITULO-ACTIVIDAD;URL-ACTIVIDAD;URL-INSTALACION;NOMBRE-INSTALACION;ACCESIBILIDAD-INSTALACION;CLASE-VIAL-INSTALACION;NOMBRE-VIA-INSTALACION;NUM-INSTALACION;DISTRITO-INSTALACION;BARRIO-INSTALACION;CODIGO-POSTAL-INSTALACION;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TIPO;AUDIENCIA
12534191;"Música: Ciclo de Conciertos de Otoño. Parte 2";"";"1";"0";"";"";"2024-10-19 00:00:00.0";"2024-10-19 23:59:00.0";"18:30";"Odojazz basa su repertorio en composiciones originales de Arturo Ballesteros, música brasileña, boleros y standards de jazz. El cuarteto mezcla elementos clásicos y jazzísticos creando un estilo de gran belleza y frescura.  Para todos los públicos.   Duración: 75 minutos Reservas en el telefóno 915887214, de lunes a viernes laborales de 10 a 13:00 horas y de 17 a 19 horas.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=fc32cd2223822910VgnVCM2000001f4a900aRCRD";"Actividades en la Junta de Distrito de Usera";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=683d2d24e6f61910VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=38ef0a47f441f010VgnVCM2000000c205a0aRCRD";"Junta Municipal del Distrito de Usera";"1";"AVENIDA";"RAFAELA YBARRA";"41";"USERA";"PRADOLONGO";"28026";"439660";"4470442";"40.3823867401053";"-3.710861696949648";"/contenido/actividades/Musica";""
12536743;"Música: Ciclo de Conciertos de Otoño. Parte 3";"";"1";"0";"";"";"2024-10-25 00:00:00.0";"2024-10-25 23:59:00.0";"18:30";"Otoño crepuscular.   El otoño, la estación de los románticos, precursores de los movimientos más sentimentales. Miramos hacia la puesta de sol y nos encontramos con personajes mágicos que van apareciendo a medida que la música se fusiona con el naranja de las montañas. Obras de Vivaldi, Piazzolla, Beeftink, Turina, Gynt y Charpentier.  Para todos los públicos.    Reserva de entradas llamando al teléfono 913188090, de lunes a viernes laborales de 10 a 13 horas y de 17 a 19 horas.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5a0d94b1c5e22910VgnVCM2000001f4a900aRCRD";"Actividades del Centro Cultural Orcasur";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8e7d2d24e6f61910VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8b9a1e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Orcasur (Usera)";"1";"PLAZA";"PUEBLO";"2";"USERA";"ORCASUR";"28041";"440472";"4468702";"40.366772166148415";"-3.70113521931168";"/contenido/actividades/Musica";""
12534644;"Música: Ciclo de Conciertos de Otoño. Parte 4";"";"1";"0";"";"";"2024-11-23 00:00:00.0";"2024-11-23 23:59:00.0";"18:30";"Obras de Bach, Haydn, Schubert, Dvorak y Piazzolla. Músicos: Claudia Schilling, flauta, Irene Ces, Clarinete y Ana Medina, cello. El Trío London nace en el seno de la Atlántida Chamber Orchestra como un proyecto de música de cámara entre tres de sus solistas. El programa, nos invitan a un viaje por la historia de la música clásica a través de los míticos compositores y desde los ojos del gran público. Ensemble Trío London. A partir de 14 años Duración: 120 minutos";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=261e09aaee822910VgnVCM2000001f4a900aRCRD";"Actividades del Centro Cultural Meseta de Orcasitas";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=82fe2d24e6f61910VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=fbd91e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Meseta de Orcasitas (Usera)";"1";"PLAZA";"ASOCIACION";"1";"USERA";"ORCASITAS";"28041";"439882";"4469031";"40.36969488211539";"-3.7081179166391824";"/contenido/actividades/Musica";""
12536752;"Música: Ciclo de Conciertos de Otoño. Parte 4";"";"1";"0";"";"";"2024-11-22 00:00:00.0";"2024-11-22 23:59:00.0";"18:30";"Obras de Mendelssohn y Mozart. Intérpretes: Abelardo Martín, violín, Nerea Prieto, violín, Sandra García, viola, Irene Celestino, cello e Irene Ces, clarinete. El Quinteto Atlántida está formado por solistas de la Atlántida Chamber Orchestra. Es una formación brillante que interpretará dos obras de extraordinaria belleza al más puro estilo europeo.  Para todos los públicos.    Reserva de entradas llamando al teléfono 913188090, de lunes a viernes laborales de 10 a 13 horas y de 17 a 19 horas.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=45bd94b1c5e22910VgnVCM2000001f4a900aRCRD";"Actividades del Centro Cultural Orcasur";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8e7d2d24e6f61910VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8b9a1e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Orcasur (Usera)";"1";"PLAZA";"PUEBLO";"2";"USERA";"ORCASUR";"28041";"440472";"4468702";"40.366772166148415";"-3.70113521931168";"/contenido/actividades/Musica";""
12534208;"Música: 'Versos de mujer'";"";"1";"0";"";"";"2024-11-23 00:00:00.0";"2024-11-23 23:59:00.0";"18:30";"Un homenaje a mujeres cantautoras y poetas como Sor Juana Inés de la Cruz, Chabuca Granda, Carolina Coronado, Cecilia, Gabriela Mistral, Maria Grever entre otras.  Compañía: Medea Teatro  Para todos los públicos   Duración: 60 minutos Reservas en el telefóno 915887214, de lunes a viernes laborales de 10 a 13:00 horas y de 17 a 19 horas.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=bfc5cd2223822910VgnVCM2000001f4a900aRCRD";"Actividades en la Junta de Distrito de Usera";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=683d2d24e6f61910VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=38ef0a47f441f010VgnVCM2000000c205a0aRCRD";"Junta Municipal del Distrito de Usera";"1";"AVENIDA";"RAFAELA YBARRA";"41";"USERA";"PRADOLONGO";"28026";"439660";"4470442";"40.3823867401053";"-3.710861696949648";"/contenido/actividades/Musica";""
12534390;"Naked Acts";"";"0";"0";"";"";"2024-10-27 00:00:00.0";"2024-10-27 23:59:00.0";"20:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5ab6e7da8b822910VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2dbd1fe44c5ee310VgnVCM2000000c205a0aRCRD";"Cineteca Madrid";"1";"PLAZA";"LEGAZPI";"8";"ARGANZUELA";"CHOPERA";"28045";"440946";"4471422";"40.39130985242181";"-3.6958028442054074";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";""
12544334;"Naomi Klein: 'Pensar en sistemas' de Donella Meadows";"";"1";"0";"";"";"2024-10-30 00:00:00.0";"2024-10-30 23:59:00.0";"19:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e40c83681f052910VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0b60e92be3c5e210VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal Iván de Vargas (Centro)";"1,6";"CALLE";"SAN JUSTO";"5";"CENTRO";"PALACIO";"28005";"439775";"4473962";"40.41410290844665";"-3.7098591212735883";"";""
12491151;"Natacha";"18 euros";"0";"0";"";"";"2025-02-11 00:00:00.0";"2025-02-11 23:59:00.0";"19:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=abeee2fc6e6c1910VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6d3ce3914381c010VgnVCM1000000b205a0aRCRD";"Teatro Español";"1,6";"CALLE";"PRINCIPE";"25";"CENTRO";"CORTES";"28012";"440597";"4474036";"40.414828532240946";"-3.700164949543688";"/contenido/actividades/TeatroPerformance";""
12534221;"Naturaleza muerta";"";"1";"1";"L,M,X,J,V,S,D";"";"2024-09-11 00:00:00.0";"2024-10-20 23:59:00.0";"";"Exposición en el Silo de Hortaleza. PHOTOESPAÑA  Autora: Isabel Muci. Con Naturaleza muerta, Isabela Muci cuestiona la apropiación y la representación con un uso retorcido de la fauna salvaje y de ciertas especies en extinción.  La artista registra espacios públicos de Florida que ilustran la naturaleza con una aparente labor de homenaje y toma de consciencia. Reflexiona sobre la sociedad contemporánea que se empeña en generar una serie de artefactos que recrean la naturaleza para que podamos comprarla. La sociedad de consumo entiende que usando semejanzas con lo natural fomenta la adquisición de la naturaleza cuando en realidad se está destruyéndola con todo el residuo que generan ciertas técnicas de representación agresivas, invasivas y contaminantes y el impacto que esto genera sobre el medio ambiente. El ser humano parece preferir disfrutar del consumo de la naturaleza a través de sus imágenes y de una representación idealizada/domesticada de ésta antes que dos hechos verdaderamente importantes: por una parte, la propia existencia de la fauna salvaje y, por otra, cómo vivir en el reino de las imágenes que nos rodean y la manera en que éstas afectan y condicionan la sociedad.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7ea747f702822910VgnVCM1000001d4a900aRCRD";"Actividades en el Centro Cultural Huerta de la Salud";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=0d3923f64f68d610VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=dc581e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Huerta de la Salud (Hortaleza)";"1";"CALLE";"MAR DE LAS ANTILLAS";"8";"HORTALEZA";"PINAR DEL REY";"28033";"445279";"4480662";"40.47484735634347";"-3.645543866498554";"/contenido/actividades/Exposiciones";""
12538572;"Neón";"";"1";"0";"";"";"2024-10-18 00:00:00.0";"2024-10-18 23:59:00.0";"19:00";"Raquel Pérez y Sergio Amaro realizan un recorrido musical a través de un repertorio de pasodobles, coplas y los mejores clásicos de los 50, 60 y 70 haciendo las delicias del público.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2f1e2d3727042910VgnVCM1000001d4a900aRCRD";"Actividades en el Centro Cultural el Madroño";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=63fd7ba8c0950710VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=57b63d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural el Madroño (Vicálvaro)";"1";"CALLE";"VILLARDONDIEGO";"36";"VICALVARO";"CASCO H.VICALVARO";"28032";"448357";"4472920";"40.40529229274289";"-3.6086152959929514";"/contenido/actividades/Musica";""
12512525;"Neopercusión";"";"1";"0";"";"";"2024-11-18 00:00:00.0";"2024-11-18 23:59:00.0";"19:30";"Es un grupo militante de la música clásica actual y creador de innovadores experiencias musicales, sonoras y transmediales, en las que integra de manera regular recursos como las nuevas tecnologías, el vídeo, nuevos formatos escénicos y una gran variedad de géneros: música contemporánea, intuitiva, performance, teatro musical contemporáneo, clásica, ópera, improvisación libre, étnica, electrónica experimental, fusión, jazz, cine y música en vivo, etc.  Obras de Alicia Díaz de la Fuente, José María García Laborda, Hermes Luaces, Pilar Jurado y Adolfo Núñez.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ab0e2276696d1910VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=35e53d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Casa de Vacas (Retiro)";"1";"PASEO";"COLOMBIA";"1";"RETIRO";"LOS JERONIMOS";"28009";"441967";"4474495";"40.41906571939961";"-3.684053112760816";"/contenido/actividades/Musica";""
12513979;"Nico Roig";"14 euros";"0";"0";"";"";"2025-02-28 00:00:00.0";"2025-02-28 23:59:00.0";"20:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=399602a2fa0e1910VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro de Cultura Contemporánea Conde Duque";"1";"CALLE";"CONDE DUQUE";"9";"CENTRO";"UNIVERSIDAD";"28015";"439723";"4475438";"40.42739911262292";"-3.710589286287491";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";""
12546962;"Nina y el secreto del erizo";"";"0";"0";"";"";"2024-10-27 00:00:00.0";"2024-10-27 23:59:00.0";"12:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4f95503ea0752910VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2dbd1fe44c5ee310VgnVCM2000000c205a0aRCRD";"Cineteca Madrid";"1";"PLAZA";"LEGAZPI";"8";"ARGANZUELA";"CHOPERA";"28045";"440946";"4471422";"40.39130985242181";"-3.6958028442054074";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"/usuario/Familias"
12552374;"Nine Bells, Tom Johnson y Jennifer Torrence";"7 euros.";"0";"0";"";"";"2024-10-24 00:00:00.0";"2024-10-24 23:59:00.0";"19:30";"Nine Bells es una pieza hipnótica para percusionista solista y nueve campanas, escrita en 1979 por el compositor estadounidense Tom Johnson. Considerada una de sus obras más importantes, fue la primera vez que creó una obra larga con secuencias lógicas estrictas. La interpretación de esta pieza requiere una notable destreza física. Johnson la interpretó frecuentemente hasta que, alrededor de los 50 años, ya no pudo seguir haciéndolo debido a la edad. En la actualidad, otros intérpretes la ejecutan regularmente. Esta obra consiste en nueve campanas dispuestas en una cuadrícula de tres por tres y destaca por su integración de sonido y movimiento. El músico se desplaza a través de esta configuración, interpretando la música al hacer repicar las campanas siguiendo trayectorias específicas de manera sistemática y variada. Los recorridos se realizan a diferentes velocidades y el sonido de los pasos forma parte de la pieza. Este proceso crea una experiencia tanto visual como auditiva fascinante que sumerge al público en un estado meditativo.  Más información y entradas.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=0c7b28cb84672910VgnVCM2000001f4a900aRCRD";"VANG VII. Músicas en Vanguardia";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=58f08a5c7d51f810VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5ff519cd7bcee210VgnVCM1000000b205a0aRCRD";"CentroCentro";"1";"PLAZA";"CIBELES";"1";"RETIRO";"LOS JERONIMOS";"28014";"441277";"4474496";"40.41902261618159";"-3.692188193693138";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";""
12532925;"Niño de Elche";"";"0";"0";"";"";"2025-02-01 00:00:00.0";"2025-02-01 23:59:00.0";"20:00";"Figura clave del flamenco contemporáneo, Niño de Elche ha asumido todo lo que, desde lo más elemental a lo verdaderamente esencial, nos ha regalado la práctica del género. Y por eso, porque no ha cejado en su empeño de reconocer las diferentes zonas cero que el arte y sus etiquetas dejan atrás, se auto-proclama exflamenco, una forma de expresar esa búsqueda inagotable que vive ahora su momento definitivo. Capítulo final de la trilogía que conforman Memorial de cante en mis bodas de plata con el flamenco (2021) y Flamenco. Mausoleo de celebración, amor y muerte (2022), su nuevo álbum -que se editará en otoño- es una reescucha del repertorio que el mítico Manuel Torre (1880-1933), de joven Niño de Jerez, dejó recogido en diferentes grabaciones con su austera pero particular personalidad artística. Con las colaboraciones de Yerai Cortés, Rocío Márquez, Ylia, Perrate y Eric Jiménez (Los Planetas), entre otros, Cante a lo gitano son catorce cantes plenísimos que nos devuelven a los principios ancestrales, es decir, al futuro mismo. Y es que, como cuenta Pedro G. Romero, 'lo que hace Niño de Elche es un renuevo. Obviamente se mete en el cuerpo el cante gitano y después lo deletrea desde su garganta con nuevos tonos, desvíos prodigiosos que agrandan, como una lupa, los pequeños rasgos, los mínimos índices que distinguen a Manuel Torre. Es el Niño de Elche el que canta, eso es obvio, pero lo que suena es cante gitano'.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c9d7a32fa9322910VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=432257258ae5d010VgnVCM1000000b205a0aRCRD";"Teatro Circo Price";"1";"RONDA";"ATOCHA";"35";"ARGANZUELA";"PALOS DE LA FRONTERA";"28012";"440722";"4473051";"40.40596936645757";"-3.698589986849812";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";""
12513874;"No disparen al turista";"Descarga gratuita de invitaciones una semana antes de la actividad";"0";"0";"";"";"2025-02-25 00:00:00.0";"2025-02-25 23:59:00.0";"19:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ca8102a2fa0e1910VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro de Cultura Contemporánea Conde Duque";"1";"CALLE";"CONDE DUQUE";"9";"CENTRO";"UNIVERSIDAD";"28015";"439723";"4475438";"40.42739911262292";"-3.710589286287491";"/contenido/actividades/ConferenciasColoquios";""
12536515;"No me da la vida: la ansiedad";"";"1";"1";"X";"";"2024-10-23 00:00:00.0";"2024-10-30 23:59:00.0";"10:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3af83d4defd22910VgnVCM2000001f4a900aRCRD";"Cianotipia";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a75a1c84d1ad8710VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8b8896d2d8ed0110VgnVCM1000000b205a0aRCRD";"Espacio de Igualdad Clara Campoamor. Villaverde";"1";"CALLE";"MARIA MARTINEZ OVIOL";"12";"VILLAVERDE";"LOS ROSALES";"28021";"441277";"4466932";"40.35087114162283";"-3.691508909255186";"/contenido/actividades/CursosTalleres";"/usuario/Mujeres"
12534298;"Non chiederci la parola (Montale)";"";"1";"0";"";"";"2024-12-12 00:00:00.0";"2024-12-12 23:59:00.0";"10:30";"Forse un mattino andando (Montale) Temática: poética de la incomunicabilidad";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ba26af3bc7822910VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=dc8d531521b74810VgnVCM1000001d4a900aRCRD";"Centro Cultural Emilia Pardo Bazán (Salamanca)";"1";"CALLE";"GOYA";"1";"SALAMANCA";"RECOLETOS";"28001";"441502";"4475253";"40.42585800515975";"-3.689601594290468";"/contenido/actividades/ClubesLectura";""
12552384;"Nono - Lachenmann - Quatuor Diotima";"7 euros.";"0";"0";"";"";"2024-11-21 00:00:00.0";"2024-11-21 23:59:00.0";"19:30";"Nono - LachenmannQuatuor Diotima  Yun-Peng Zhao, violínLéo Marillier, violínFranck Chevalier, violaAlexis Descharmes, violonchelo  Quatuor Diotima, una de las formaciones más demandadas en la escena internacional actual. Fue fundado en 1996 por graduados del Conservatorio Superior de París. Su nombre evoca una doble identidad musical: Diotima es a la vez una alegoría del romanticismo alemán -Friedrich Hölderlin nombra así al amor de su vida en su novela Hyperion- y un estandarte de la música de nuestro tiempo, aludiendo a Luigi Nono y su obra Fragmente-Stille, an Diotima. El Cuarteto Diotima ha trabajado en estrecha colaboración con algunos de los más grandes compositores de la segunda mitad del siglo XX como Pierre Boulez y Helmut Lachenmann. Asimismo realiza numerosos encargos y es destinatario de nuevas obras de compositores de nuestro tiempo como Toshio Hosokawa, Miroslav Srnka, Alberto Posadas, Mauro Lanza, Gérard Pesson, Rebecca Saunders, Misato Mochizuki y Tristan Murail. Desde su percepción de la música de hoy, Diotima aporta una nueva mirada sobre las grandes obras de los siglos XIX y XX de compositores como Beethoven, Schubert, la tríada vienesa (Schönberg, Berg y Webern) además de Janá?ek, Debussy, Ravel y Bartók. Su rica discografía, en la que destacan sus interpretaciones de la Segunda Escuela de Viena, la integral de Cuartetos de Béla Bartók y la versión definitiva -revisada junto con el compositor- del Livre pour Quatuor de Pierre Boulez, es recibida habitualmente con las más altas calificaciones de la prensa internacional. En 2021, el grupo publicó tres retratos musicales de Enno Poppe, Stefano Gervasoni y Gérard Pesson. En 2023, Diotima debutó en el sello Pentatone con un monográfico dedicado a György Ligeti, que ha recibido numerosas críticas muy elogiosas. La revista ?Gramophone? escribió sobre el álbum: 'este nuevo disco del Cuarteto Diotima debería convertirse en un futuro próximo en el disco de referencia de cuartetos de cuerda de Ligeti '. Invitado habitual de las salas y series de conciertos más importantes del mundo, esta temporada comenzó con un concierto en Zúrich con motivo del 50 aniversario de la Fundación Musical Ernst von Siemens y una gira por el Cáucaso. El Cuarteto Diotima también ha sido invitado a la Sala Pierre Boulez de Berlín, el Kings Place de Londres, Bozar de Bruselas, Liederhall de Stuttgart, Círculo Bellas Artes de Madrid, Philharmonie de Luxemburgo, Amici della Musica de Florencia y la Elbphilharmonie de Hamburgo. En enero de 2024, la Philharmonie de París acogió los estrenos de un nuevo cuarteto de cuerda de la compositora estadounidense Augusta Read-Thomas y de una obra de Marc Monnet. En la primavera de 2024 Diotima realizó una gira de un mes por Corea del Sur, Japón y China.  Más información y entradas.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4aac28cb84672910VgnVCM2000001f4a900aRCRD";"VANG VII. Músicas en Vanguardia";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=58f08a5c7d51f810VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5ff519cd7bcee210VgnVCM1000000b205a0aRCRD";"CentroCentro";"1";"PLAZA";"CIBELES";"1";"RETIRO";"LOS JERONIMOS";"28014";"441277";"4474496";"40.41902261618159";"-3.692188193693138";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";""
