ID-EVENTO,TITULO,GRATUITO,LARGA-DURACION,DIAS-SEMANA,DIAS-EXCLUIDOS,FECHA,FECHA-FIN,HORA,DESCRIPCION,CONTENT-URL,URL-INSTALACION,NOMBRE-INSTALACION,ACCESIBILIDAD-INSTALACION,DIRECCION-INSTALACION,DISTRITO-INSTALACION,BARRIO-INSTALACION,CODIGO-POSTAL-INSTALACION,LATITUD,LONGITUD,TIPO,AUDIENCIA
12416988,Curso De Cómic Para Niños Y Niñas,false,false,,,2024-10-06T00:00:00Z,2024-12-01T23:59:00Z,Sin información,Sin información,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5a68d2520a6a0910VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ef686a9ee7336110VgnVCM1000000b205a0aRCRD,Matadero Madrid,Accesible,Plaza Legazpi 8,Arganzuela,Chopera,28045,40.39130985242181,-3.6958028442054074,Sin información,Sin información
12537822,Curso De Ficción Sonora,false,true,J,,2024-10-03T00:00:00Z,2024-12-19T23:59:00Z,18:30,Sin información,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=24fe15be70332910VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ef686a9ee7336110VgnVCM1000000b205a0aRCRD,Matadero Madrid,Accesible,Plaza Legazpi 8,Arganzuela,Chopera,28045,40.39130985242181,-3.6958028442054074,ProgramacionDestacadaAgendaCultura,Sin información
12420495,Curso En Competencias Digitales (9 A 13 Años),true,true,"M,J",,2024-10-01T00:00:00Z,2024-11-19T23:59:00Z,17:30,Sin información,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e880cba3729d0910VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e4bf3d0b5e71c010VgnVCM1000000b205a0aRCRD,Biblioteca Pública Municipal Gabriel García Márquez (Usera),Accesible con bucle de inducción magnético,Plaza Pueblo 2,Usera,Orcasur,28041,40.366768324753416,-3.701141063083806,CursosTalleres - CapacitacionDigital,"Jovenes,Niños"
12473404,Curso Sobre La Historia Del Barrio Del Pilar,true,true,L,23/12/2024;30/12/2024;6/1/2025;,2024-10-14T00:00:00Z,2025-04-28T23:59:00Z,11:30,Sin información,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c826b7021b7b1910VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=70d879262ef5d010VgnVCM1000000b205a0aRCRD,Biblioteca Pública Municipal José Saramago (Fuencarral-El Pardo),Accesible con bucle de inducción magnético,Avenida Monforte De Lemos 38,Fuencarral-el Pardo,El Pilar,28029,40.47860087334554,-3.7094408342979954,Sin información,Sin información
12552037,Cyrus Chestnut Trio,false,false,,,2024-11-17T00:00:00Z,2024-11-17T23:59:00Z,20:00,"En colaboración con el  Festival de Jazz de Zaragoza.  ?Son unos cuantos los pianistas de raigambre verdadera que coinciden este año en las escenas de JAZZMADRID. Solo uno llega, no obstante, desde los Estados Unidos, cuna del jazz. Dirige un trío que estrenará sus más recientes invenciones en este concierto que reservan las sesiones del Fernán Gómez. Cuando estos tres artistas pisen la escena, un vendaval musical se apoderará de la voluntad de cuantos acudan a verles. Ha sucedido antes.  El responsable se llama Cyrus Chesnut y basta con recordar las variadas comparecencias que, en años recientes, llevó a cabo en el festival de jazz de Vitoria, para darse cuenta de que hay poca exageración en calificarle como prodigio. Ya empezó a dar muestras de talento cuando, después de estudiar piano clásico, perfeccionó conocimientos de arreglo y composición de jazz en el Berklee Colege of Music. Su aparición en esta prestigiosa escuela obtuvo gran repercusión cuando se alzó, de forma consecutiva, con premios del prestigio  Eubie Blake Fellowhip , en 1982;  Quincy Jones Scholarship , en 1983, y  Oscar Peterson Scholarship , en 1984.   Hoy quiere volver a seducirnos y argumentos no le van a faltar. Le acompañan para la ocasión un par de escoltas rítmicos que ven, igualmente, en el clasicismo de Chesnut una música que responde estrictamente al tiempo presente. A sus 61 años de edad, Chesnut sigue siendo joven para querer ser Art Tatum o Red Garland, pero sí parece dispuesto a dejar escuela tras de sí. En realidad, lleva años haciéndolo y también sabe ocupar expresamente el puesto de líder. El griego Giorgos Antoniou es, claramente, el contrabajista que puede seguirle a cualquier parte sugiriendo la base de acentos y puntuaciones donde todo sucede. Y, sobre ésta, el contrabajo de Joe Sanders explicita los márgenes por los que circula la música que Chesnut quiere hacer.   Este pianista, que creció en Baltimore, tiene tras de sí una historia fuertemente ligada a los estilos de cada una de las estrellas con las que ha tenido el privilegio de compartir música. Desde Wynton Marsalis a Dizzy Gillespie; desde Betty Carter a Freddie Hubbard; desde Jon Hendricks a Kevin Mahogany. Y, por encima de todo, su pasión por el gospel y por la tradición del piano de jazz. Un músico que rehúye siempre la estandarización y fomenta una inventiva repleta de alusiones a la vasta historia de esta música. Y sabe asentar como pocos, en placenteros términos de audibilidad, las explosiones libres de unas composiciones en cuya brillante resolución hace evidente que pertenece a una generación de pianistas que parece no tener techo. Será un placer volver a disfrutarle.   Más información y entradas.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=51470bba4e572910VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ba663d0b5e71c010VgnVCM1000000b205a0aRCRD,Fernán Gómez Centro Cultural de la Villa,Accesible con bucle de inducción magnético,Plaza Colon 4,Salamanca,Recoletos,28001,40.4249721516942,-3.689948085098791,Musica - JazzSoulFunkySwingReagge,Sin información
12513828,Dahomey,false,false,,,2024-11-27T00:00:00Z,2024-11-27T23:59:00Z,20:00,Sin información,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ba5f02a2fa0e1910VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro de Cultura Contemporánea Conde Duque,Accesible,Calle Conde Duque 9,Centro,Universidad,28015,40.42739911262292,-3.710589286287491,ProgramacionDestacadaAgendaCultura,Sin información
12513953,Dani Llamas,false,false,,,2024-11-22T00:00:00Z,2024-11-22T23:59:00Z,20:30,Sin información,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=197502a2fa0e1910VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro de Cultura Contemporánea Conde Duque,Accesible,Calle Conde Duque 9,Centro,Universidad,28015,40.42739911262292,-3.710589286287491,ProgramacionDestacadaAgendaCultura,Sin información
12536512,Danza Española: 'renacer',true,false,,,2024-10-26T00:00:00Z,2024-10-26T23:59:00Z,18:30,"Cía. Nieves Jiménez. Espectáculo de danza española que muestra un recorrido por los diferentes estilos que la conforman: Folklore, Escuela Bolera, Clásico Español y Flamenco, mezclando antiguos bailes con coreografías contemporáneas.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a9483d4defd22910VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7337cbf06c81c010VgnVCM1000000b205a0aRCRD,Centro Cultural Alfredo Kraus (Fuencarral - El Pardo),Accesible,Glorieta Pradera De Vaquerizas 9,Fuencarral-el Pardo,Mirasierra,28035,40.49082275610172,-3.7216054330053647,DanzaBaile,Sin información
12520677,Danza: `paseo Por El Folklore De España´,true,false,,,2024-10-18T00:00:00Z,2024-10-18T23:59:00Z,19:00,Sin información,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=0c9c294f98402910VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=42753d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro Sociocultural Bohemios (Villaverde),Accesible,Calle Los Bohemios 1,Villaverde,Los Angeles,28041,40.35639654251886,-3.6940501846610894,DanzaBaile,Sin información
12544447,Dashiell Hammett's Hero 'contra Mundum'; Patricia Highsmith's Sympathetic View Of An Anti-heroe,true,false,,,2024-11-27T00:00:00Z,2024-11-27T23:59:00Z,19:00,"Conferencia en inglés sobre novela negra.Imparte Rafael López Berho, profesor de la Escuela Oficial de Idiomas.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=0d8f1f9d33152910VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0b60e92be3c5e210VgnVCM1000000b205a0aRCRD,Biblioteca Pública Municipal Iván de Vargas (Centro),Accesible con bucle de inducción magnético,Calle San Justo 5,Centro,Palacio,28005,40.41410290844665,-3.7098591212735883,ConferenciasColoquios,Sin información
12538900,De Agatha Christie A La Actualidad: Las Escritoras Más Influyentes Del Thriller,true,false,,,2024-10-15T00:00:00Z,2024-10-15T23:59:00Z,17:00,Sin información,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b1739dc143242910VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e58c855a64315610VgnVCM2000001f4a900aRCRD,Espacio de Igualdad Nieves Torres. Chamartín,Accesible,Calle Enrique Jardiel Poncela 8,Chamartin,Nueva España,28016,40.46088981165102,-3.6700689174427326,CursosTalleres,Sin información
12429019,De Algún Tiempo A Esta Parte,false,true,"M,X,J,V,S,D",,2024-09-26T00:00:00Z,2024-10-26T23:59:00Z,Sin información,Sin información,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2085daa14d721910VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ba663d0b5e71c010VgnVCM1000000b205a0aRCRD,Fernán Gómez Centro Cultural de la Villa,Accesible con bucle de inducción magnético,Plaza Colon 4,Salamanca,Recoletos,28001,40.4249721516942,-3.689948085098791,ProgramacionDestacadaAgendaCultura,"Familias,Mayores"
12399262,De Casa De Campo A Madrid Río I,true,false,,,2024-10-27T00:00:00Z,2024-10-27T23:59:00Z,10:30,"Ruta en la que se abordará la importancia ambiental e histórica de los arroyos y estanques del Real Sitio, la conexión entre la Casa de Campo y Madrid Río (tramo I: del Puente del Rey al Puente de Segovia) y la fascinante transformación del ecosistema después de su renaturalización. Itinerario dirigido a usuarios/as a partir de 9 años.  Duración estimada: aproximadamente dos horas y media.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=56a6324700b20910VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8a22598d1351c010VgnVCM1000000b205a0aRCRD,Centro de Información y Educación Ambiental de Casa de Campo,Accesible,Parque Casa De Campo (junto Al Embarcadero Del Lago),Moncloa-aravaca,Casa De Campo,28011,40.41789950036311,-3.7309390858931137,Sin información,Sin información
12473127,De Gutenberg A Olivetti,true,true,"L,M,X,J,V",1/11/2024;,2024-10-07T00:00:00Z,2024-11-20T23:59:00Z,08:30,Sin información,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c8c20b0e887b1910VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=70d879262ef5d010VgnVCM1000000b205a0aRCRD,Biblioteca Pública Municipal José Saramago (Fuencarral-El Pardo),Accesible con bucle de inducción magnético,Avenida Monforte De Lemos 38,Fuencarral-el Pardo,El Pilar,28029,40.47860087334554,-3.7094408342979954,Exposiciones,Sin información
12548852,De Idas Y Vueltas,true,false,,,2024-10-25T00:00:00Z,2024-10-25T23:59:00Z,19:00,"Compañía Momi Ogalla. Espectáculo de narración oral para adultos donde a través de la rebeldía de la palabra, la dureza de la realidad, el amor a la vida, la belleza del movimiento y el sentido del humor de lo cotidiano, se invita al público a viajar... viajar a través de los cuentos. Los cuentos están vivos cuando viajan. Viajan de boca en boca y de este modo de ciudad en ciudad, de país en país, y así de un continente a otro.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=74f363439d662910VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=86381e79ee71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Hortaleza,Accesible,Calle Santa Virgilia 15,Hortaleza,Pinar Del Rey,28033,40.47682410775741,-3.6420497457238,TeatroPerformance,Sin información
12330191,De Madrid Al Huerto: (huerto Urbano),true,true,M,,2024-10-01T00:00:00Z,2024-10-29T23:59:00Z,10:00,"Para adultos. Máximo 20 plazas. Martes, de 10 a 11:10 y de 11:20 a 12:30h.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=6982b2de9aa7e810VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8f6f3633dcd4f010VgnVCM1000000b205a0aRCRD,Centro de Interpretación de la Naturaleza Montecarmelo (Fuencarral - El Pardo),Accesible,Carretera M-607 Km 13 L-10,Fuencarral-el Pardo,El Goloso,28049,40.515712291624084,-3.6860532895354448,ItinerariosOtrasActividadesAmbientales,Sin información
12518131,De Nao Albet Y Marcel Borràs,false,true,"M,X,J,V,S,D",,2025-06-19T00:00:00Z,2025-07-06T23:59:00Z,19:30,Sin información,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=29219f45bf9e1910VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=835295423e700910VgnVCM2000001f4a900aRCRD,Nave 10 Matadero. Creación Dramática Contemporánea,Accesible con bucle de inducción magnético,Paseo Chopera 14,Arganzuela,Chopera,28045,40.39245798191536,-3.6972067902718897,ProgramacionDestacadaAgendaCultura,Sin información
12540173,De Raíz,true,false,,,2024-10-18T00:00:00Z,2024-10-18T23:59:00Z,19:00,"De raíz, es una de las mayores apuestas del ballet folclórico de Madrid, por aunar tradición y modernidad. La denominada música 'de raíz' es un movimiento que tiene una gran aceptación desde hace ya bastantes años, representada por artistas como Eliseo Parra, La musgaña, maría del mar Bonet, Carlos Núñez y un largo etcétera.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=555e6ce806642910VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4a273d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Lope de Vega (Puente de Vallecas),Accesible,Calle Concejo De Teverga 1,Puente De Vallecas,Entrevias,28053,40.386296991431074,-3.671858416387963,DanzaBaile,Sin información
12535190,De Viaje Con Ash Por El Universo Pokémon,false,false,,,2024-11-25T00:00:00Z,2024-11-25T23:59:00Z,10:00,También a las 11:30 horas,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=85ba643bce922910VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9eee15d21d5ee310VgnVCM2000000c205a0aRCRD,Casa del Lector,Sin información sobre accesibilidad para personas con movilidad reducida,Paseo Chopera 14,Arganzuela,Chopera,28045,40.39245798191536,-3.6972067902718897,ProgramacionDestacadaAgendaCultura,Sin información
12535191,De Viaje Con Ash Por El Universo Pokémon,false,false,,,2024-12-02T00:00:00Z,2024-12-02T23:59:00Z,10:00,También a las 11:30 horas,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3fda643bce922910VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9eee15d21d5ee310VgnVCM2000000c205a0aRCRD,Casa del Lector,Sin información sobre accesibilidad para personas con movilidad reducida,Paseo Chopera 14,Arganzuela,Chopera,28045,40.39245798191536,-3.6972067902718897,ProgramacionDestacadaAgendaCultura,Sin información
12534381,Decir Sí O No,false,false,,,2024-11-19T00:00:00Z,2024-11-19T23:59:00Z,10:30,Sin información,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f736e7da8b822910VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ef686a9ee7336110VgnVCM1000000b205a0aRCRD,Matadero Madrid,Accesible,Plaza Legazpi 8,Arganzuela,Chopera,28045,40.39130985242181,-3.6958028442054074,TeatroPerformance,Sin información
12547375,Del Caribe A España,true,true,"L,M,X,J,V,S,D",,2024-10-05T00:00:00Z,2024-11-06T23:59:00Z,Sin información,Sin información,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=97b9949ee7462910VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b44d7516db16c610VgnVCM2000001f4a900aRCRD,Sala de Exposiciones Maruja Mallo (Retiro),Accesible con lengua de signos y señalización podotáctil,Centro Cultural Daoiz Y Velarde,Distrito,,,40.401665198850026,-3.677207602483432,Exposiciones,Sin información
12364451,Demostraciones En Prensa De Madera Manual.,true,false,,,2024-10-23T00:00:00Z,2024-10-23T23:59:00Z,11:00,Sin información,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c96ba47f64d4f810VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=26a38ed67151c010VgnVCM2000000c205a0aRCRD,Imprenta Municipal - Artes del libro,Accesible,Calle Concepcion Jeronima 15,Centro,Embajadores,28012,40.413896825498995,-3.7054692169323364,Sin información,Sin información
12517290,Demostraciones En Prensa De Madera Manual.,true,false,,,2024-12-18T00:00:00Z,2024-12-18T23:59:00Z,11:00,Sin información,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=6f84f67a495e1910VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=26a38ed67151c010VgnVCM2000000c205a0aRCRD,Imprenta Municipal - Artes del libro,Accesible,Calle Concepcion Jeronima 15,Centro,Embajadores,28012,40.413896825498995,-3.7054692169323364,Sin información,Sin información
12364458,Demostraciones En Prensa De Madera Manual.,true,false,,,2024-12-04T00:00:00Z,2024-12-04T23:59:00Z,11:00,Sin información,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=fbaba47f64d4f810VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=26a38ed67151c010VgnVCM2000000c205a0aRCRD,Imprenta Municipal - Artes del libro,Accesible,Calle Concepcion Jeronima 15,Centro,Embajadores,28012,40.413896825498995,-3.7054692169323364,Sin información,Sin información
12364457,Demostraciones En Prensa De Madera Manual.,true,false,,,2024-11-20T00:00:00Z,2024-11-20T23:59:00Z,11:00,Sin información,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c9aba47f64d4f810VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=26a38ed67151c010VgnVCM2000000c205a0aRCRD,Imprenta Municipal - Artes del libro,Accesible,Calle Concepcion Jeronima 15,Centro,Embajadores,28012,40.413896825498995,-3.7054692169323364,Sin información,Sin información
12364454,Demostraciones En Prensa De Madera Manual.,true,false,,,2024-11-06T00:00:00Z,2024-11-06T23:59:00Z,11:00,Sin información,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4a8ba47f64d4f810VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=26a38ed67151c010VgnVCM2000000c205a0aRCRD,Imprenta Municipal - Artes del libro,Accesible,Calle Concepcion Jeronima 15,Centro,Embajadores,28012,40.413896825498995,-3.7054692169323364,Sin información,Sin información
12537555,Desayunamos Juntas: Iceberg De La Salud Mental De Las Mujeres,true,false,,,2024-10-18T00:00:00Z,2024-10-18T23:59:00Z,10:00,Sin información,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b85947355d232910VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1f6bb3c7035da610VgnVCM1000001d4a900aRCRD,Espacio de Igualdad Lucía Sánchez Saornil. San Blas-Canillejas,Instalación parcialmente accesible para personas con movilidad reducida,Plaza Euripides 1,San Blas-canillejas,Canillejas,28022,40.449003967549075,-3.6069161377213526,CursosTalleres,Mujeres
11769479,Descubre El Vivero De Estufas Del Retiro,true,false,,,2024-12-05T00:00:00Z,2024-12-05T23:59:00Z,11:00,"La visita a este vivero municipal pretende dar a conocer el valor histórico y artístico de estas instalaciones heredadas del siglo XIX. Se descubren los antiguos sistemas de producción de planta y cómo se aprovechan las instalaciones en la actualidad. Durante el paseo se visitan, entre otros, el museo de jardinería tradicional, el invernadero del Palacio de Liria, algunos invernaderos, las cajoneras y las antiguas estufas de carbón y madera que dan nombre al recinto. Actividad dirigida a público adulto.  Duración estimada: aproximadamente dos horas.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f7e8af6138133810VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=796b8193c73c4210VgnVCM1000000b205a0aRCRD,Centro de Información y Educación Ambiental El Huerto de El Retiro,Accesible,Paseo Fernan Nuñez 2,Retiro,Los Jeronimos,28009,40.40943503279114,-3.6861797800993257,Sin información,Sin información
11769471,Descubre El Vivero De Estufas Del Retiro,true,false,,,2024-11-02T00:00:00Z,2024-11-02T23:59:00Z,11:00,"La visita a este vivero municipal pretende dar a conocer el valor histórico y artístico de estas instalaciones heredadas del siglo XIX. Se descubren los antiguos sistemas de producción de planta y cómo se aprovechan las instalaciones en la actualidad. Durante el paseo se visitan, entre otros, el museo de jardinería tradicional, el invernadero del Palacio de Liria, algunos invernaderos, las cajoneras y las antiguas estufas de carbón y madera que dan nombre al recinto. Actividad dirigida a público adulto.  Duración estimada: aproximadamente dos horas.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e947914953133810VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=796b8193c73c4210VgnVCM1000000b205a0aRCRD,Centro de Información y Educación Ambiental El Huerto de El Retiro,Accesible,Paseo Fernan Nuñez 2,Retiro,Los Jeronimos,28009,40.40943503279114,-3.6861797800993257,Sin información,Sin información
12053074,Descubre Las Aves Del Retiro En Familia,true,false,,,2024-11-03T00:00:00Z,2024-11-03T23:59:00Z,11:00,Descubre en familia las maravillosas y variadas especies de aves que pueblan el Parque de El Retiro. Dirigido a familias con menores de 6 a 12 años.  Duración estimada: aproximadamente dos horas.,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ade53af88aa29810VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=796b8193c73c4210VgnVCM1000000b205a0aRCRD,Centro de Información y Educación Ambiental El Huerto de El Retiro,Accesible,Paseo Fernan Nuñez 2,Retiro,Los Jeronimos,28009,40.40943503279114,-3.6861797800993257,Sin información,Sin información
12549081,Descubriendo La Magia De La Música,false,false,,,2024-11-30T00:00:00Z,2024-11-30T23:59:00Z,12:00,Sin información,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7f6085f1bda62910VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ef686a9ee7336110VgnVCM1000000b205a0aRCRD,Matadero Madrid,Accesible,Plaza Legazpi 8,Arganzuela,Chopera,28045,40.39130985242181,-3.6958028442054074,ProgramacionDestacadaAgendaCultura,Familias
