PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANO;MES;D01;V01;D02;V02;D03;V03;D04;V04;D05;V05;D06;V06;D07;V07;D08;V08;D09;V09;D10;V10;D11;V11;D12;V12;D13;V13;D14;V14;D15;V15;D16;V16;D17;V17;D18;V18;D19;V19;D20;V20;D21;V21;D22;V22;D23;V23;D24;V24;D25;V25;D26;V26;D27;V27;D28;V28;D29;V29;D30;V30;D31;V31
28;079;11;30;28079011_30_59;2023;08;0.2;V;0.2;V;0.2;V;0.1;V;0.2;V;0.2;V;0.3;V;0.2;V;0.2;V;0.2;V;0.2;V;0.1;V;0.1;V;0.2;V;0.2;V;0.3;V;0.2;V;0.2;V;0.1;V;0.2;V;0.2;V;0.2;V;0.1;V;0.1;V;0.2;V;0.2;V;0.1;V;0.2;V;0.1;V;0.2;V;0.3;V
28;079;11;30;28079011_30_59;2023;09;0.4;V;0.2;V;0.1;V;0.3;V;0.4;V;0.4;V;0.5;V;0.5;V;0.3;V;0.2;V;0.3;V;0.5;V;0.3;V;0.3;V;0.2;V;0.2;V;0.2;V;0.4;V;0.5;V;0.4;V;0.2;V;0.4;V;0.7;V;0.8;V;1.1;V;1.1;V;0.9;V;0.8;V;0.9;V;0.6;V;0;N
28;079;11;30;28079011_30_59;2023;10;0.8;V;0.9;V;1.1;V;0.9;V;1.2;V;0.6;V;0.9;V;0.7;V;1;V;1.3;V;1.1;V;0.9;V;0.5;V;0.4;V;0.3;V;0.2;V;0.5;V;0.2;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.2;V;0.2;V;0.2;V;0.3;V;0.2;V;0.3;V;0.4;V;0.9;V
28;079;11;30;28079011_30_59;2023;11;0.7;V;0.2;V;0.3;V;0.2;V;0.2;V;0.5;V;0.6;V;0.6;V;0.2;V;0.3;V;0.1;V;0.2;V;0.4;V;1.1;V;0.8;V;1.1;V;0.8;V;0.6;V;1.5;V;0.9;V;0.7;V;0.5;V;1.2;V;2;V;1.7;V;0.7;V;1.4;V;0.7;V;0.3;V;0.3;V;0;N
28;079;11;30;28079011_30_59;2023;12;0.5;V;0.7;V;0.9;V;0.6;V;0.5;V;0.9;V;1.2;V;0.4;V;0.4;V;0.4;V;0.7;V;0.8;V;0.5;V;0.9;V;0.6;V;1.5;V;1.3;V;1.7;V;1.7;V;1.1;V;1.5;V;1.7;V;1.3;V;1.3;V;0.9;V;1.7;V;2;V;1.7;V;1.8;V;1.3;V;0.4;V
28;079;11;35;28079011_35_59;2023;01;0.1;V;0.1;V;0.2;V;0.4;V;0.5;V;0.3;V;0.2;V;0.1;V;0.1;N;0;N;0;N;0;N;0;N;0;N;0;N;0;N;0;N;0;N;0;N;0;N;0;N;0;N;0;N;0;N;0;N;0;N;0;N;0;N;0;N;0;N;0;N
28;079;11;35;28079011_35_59;2023;03;0;N;0;N;0;N;0;N;0;N;0;N;0;N;0;N;0;N;0.4;N;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0;V;0;V;0;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V
28;079;11;35;28079011_35_59;2023;04;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0;N
28;079;11;35;28079011_35_59;2023;05;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V
28;079;11;35;28079011_35_59;2023;06;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.2;V;0.2;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0;N
28;079;11;35;28079011_35_59;2023;07;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V
28;079;11;35;28079011_35_59;2023;08;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V
28;079;11;35;28079011_35_59;2023;09;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0;N
28;079;11;35;28079011_35_59;2023;10;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V
28;079;11;35;28079011_35_59;2023;11;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0;N
28;079;11;35;28079011_35_59;2023;12;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V
28;079;16;7;28079016_7_8;2023;01;4;V;7;V;19;V;31;V;30;V;14;V;12;V;3;V;3;V;20;V;16;V;28;V;49;V;40;V;6;V;2;V;2;V;3;V;3;V;11;V;4;V;2;V;11;V;5;V;7;V;22;V;12;V;3;V;3;V;20;V;65;V
28;079;16;7;28079016_7_8;2023;02;19;V;56;V;58;V;16;V;7;V;15;V;7;V;6;V;9;V;10;V;2;V;2;V;6;V;4;V;9;N;7;V;8;V;2;V;3;V;3;V;4;V;14;V;4;V;11;V;6;V;5;V;1;V;6;V;0;N;0;N;0;N
28;079;16;7;28079016_7_8;2023;03;6;V;12;V;10;V;11;V;4;V;2;V;1;V;3;V;3;V;1;V;2;V;10;V;20;V;1;V;10;V;7;V;1;V;1;V;2;V;2;V;5;V;5;V;6;V;2;V;2;V;1;V;2;V;8;V;5;V;1;V;2;V
28;079;16;7;28079016_7_8;2023;04;1;V;1;V;2;V;1;V;2;V;2;V;1;V;1;V;2;V;17;V;5;V;1;V;1;V;1;V;1;V;1;V;2;V;2;V;2;V;6;V;8;V;1;V;2;V;2;V;11;V;7;V;6;V;7;V;3;V;1;V;0;N
28;079;16;7;28079016_7_8;2023;05;1;V;2;V;2;V;1;V;3;V;1;V;1;V;1;V;4;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;1;V;1;V;1;V;2;V;2;V;3;V
28;079;16;7;28079016_7_8;2023;06;1;V;1;V;1;V;1;V;2;V;1;V;1;V;2;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;1;V;2;V;1;V;2;V;2;V;1;V;1;V;1;V;2;V;1;V;1;V;2;V;1;V;0;N
28;079;16;7;28079016_7_8;2023;07;1;V;1;V;1;V;1;V;2;V;1;V;1;V;1;V;1;V;1;V;2;V;3;V;1;V;1;V;1;V;1;V;1;V;2;V;2;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;3;V;1;V;1;V;1;V
28;079;16;7;28079016_7_8;2023;08;1;V;3;V;1;V;1;V;1;V;1;V;2;V;2;V;2;V;2;V;2;V;1;V;1;V;1;V;1;V;2;V;3;V;2;V;1;V;1;V;2;V;7;V;2;V;3;V;8;V;1;V;1;V;1;V;1;V;1;V;3;V
28;079;16;7;28079016_7_8;2023;09;2;V;1;V;1;V;2;V;6;V;2;V;2;V;2;V;1;V;1;V;2;V;4;V;2;V;3;V;2;V;1;V;1;V;4;V;6;V;6;V;1;V;2;V;6;V;3;V;9;V;8;V;5;V;6;V;11;V;1;V;0;N
28;079;16;7;28079016_7_8;2023;10;3;V;9;V;4;V;7;V;7;V;2;V;4;V;3;V;10;V;8;V;16;V;4;V;3;V;1;V;1;V;1;V;3;V;1;V;1;V;1;V;1;V;1;V;2;V;3;V;6;V;3;V;3;V;1;V;1;V;2;V;28;V
28;079;16;7;28079016_7_8;2023;11;21;V;2;V;2;V;1;V;1;V;5;V;17;V;15;V;1;V;5;V;1;V;1;V;11;V;38;V;33;V;63;V;45;V;17;V;22;V;19;V;3;V;2;V;40;V;57;V;57;V;17;V;42;V;7;V;4;V;3;V;0;N
28;079;16;7;28079016_7_8;2023;12;2;V;4;V;6;V;5;V;6;V;18;V;27;V;1;V;2;V;2;V;10;V;24;V;2;V;16;V;14;V;31;V;26;V;67;V;70;V;40;V;69;V;48;V;23;V;19;V;21;V;69;V;57;V;70;V;67;V;33;V;2;V
28;079;16;8;28079016_8_8;2023;01;28;V;36;V;34;V;43;V;43;V;44;V;45;V;18;V;26;V;49;V;31;V;52;V;52;V;47;V;20;V;16;V;12;V;17;V;19;V;34;V;24;V;14;V;26;V;26;V;28;V;31;V;24;V;21;V;25;V;49;V;84;V
28;079;16;8;28079016_8_8;2023;02;43;V;71;V;65;V;55;V;36;V;31;V;32;V;25;V;34;V;42;V;23;V;19;V;31;V;38;V;55;N;43;V;39;V;35;V;29;V;30;V;40;V;45;V;27;V;40;V;46;V;31;V;12;V;24;V;0;N;0;N;0;N
28;079;16;8;28079016_8_8;2023;03;36;V;50;V;45;V;40;V;38;V;26;V;18;V;20;V;18;V;17;V;14;V;27;V;30;V;17;V;57;V;43;V;18;V;13;V;25;V;21;V;47;V;38;V;29;V;22;V;18;V;11;V;32;V;46;V;39;V;18;V;14;V
28;079;16;8;28079016_8_8;2023;04;7;V;9;V;22;V;13;V;25;V;23;V;17;V;21;V;28;V;39;V;27;V;14;V;12;V;12;V;11;V;8;V;17;V;23;V;30;V;37;V;32;V;9;V;16;V;19;V;31;V;33;V;45;V;34;V;25;V;7;V;0;N
28;079;16;8;28079016_8_8;2023;05;8;V;19;V;31;V;13;V;26;V;24;V;10;V;18;V;22;V;12;V;9;V;9;V;6;V;7;V;11;V;9;V;7;V;8;V;10;V;8;V;9;V;15;V;13;V;17;V;24;V;15;V;15;V;13;V;29;V;30;V;22;V
28;079;16;8;28079016_8_8;2023;06;21;V;17;V;14;V;15;V;22;V;23;V;18;V;20;V;16;V;12;V;16;V;15;V;18;V;14;V;22;V;27;V;32;V;14;V;21;V;17;V;22;V;29;V;23;V;21;V;27;V;27;V;24;V;25;V;22;V;8;V;0;N
28;079;16;8;28079016_8_8;2023;07;9;V;11;V;17;V;20;V;22;V;16;V;16;V;15;V;22;V;28;V;29;V;26;V;22;V;21;V;10;V;13;V;31;V;32;V;22;V;25;V;17;V;15;V;26;V;13;V;13;V;16;V;24;V;25;V;26;V;18;V;18;V
28;079;16;8;28079016_8_8;2023;08;17;V;29;V;11;V;7;V;12;V;11;V;21;V;31;V;31;V;23;V;27;V;19;V;11;V;18;V;19;V;25;V;37;V;23;V;21;V;29;V;27;V;23;V;22;V;24;V;25;V;12;V;3;V;12;V;9;V;15;V;29;V
28;079;16;8;28079016_8_8;2023;09;38;V;25;V;14;V;24;V;27;V;30;V;34;V;33;V;17;V;18;V;20;V;33;V;22;V;22;V;21;V;16;V;15;V;27;V;33;V;27;V;14;V;18;V;34;V;31;V;41;V;49;V;42;V;56;V;42;V;28;V;0;N
28;079;16;8;28079016_8_8;2023;10;31;V;47;V;51;V;45;V;42;V;32;V;33;V;28;V;57;V;62;V;58;V;36;V;34;V;23;V;19;V;20;V;26;V;12;V;22;V;13;V;16;V;16;V;23;V;19;V;18;V;15;V;19;V;12;V;14;V;23;V;44;V
28;079;16;8;28079016_8_8;2023;11;29;V;13;V;15;V;12;V;10;V;31;V;40;V;43;V;14;V;23;V;11;V;17;V;30;V;51;V;42;V;55;V;60;V;38;V;37;V;46;V;20;V;11;V;50;V;74;V;71;V;46;V;47;V;28;V;27;V;23;V;0;N
28;079;16;8;28079016_8_8;2023;12;22;V;27;V;35;V;34;V;35;V;41;V;44;V;15;V;28;V;22;V;34;V;44;V;19;V;32;V;38;V;43;V;44;V;59;V;67;V;35;V;66;V;60;V;52;V;38;V;40;V;54;V;58;V;63;V;62;V;55;V;23;V
28;079;16;12;28079016_12_8;2023;01;34;V;46;V;63;V;90;V;89;V;65;V;64;V;21;V;31;V;81;V;56;V;95;V;126;V;108;V;29;V;19;V;15;V;22;V;24;V;52;V;31;V;16;V;43;V;33;V;39;V;66;V;42;V;25;V;31;V;78;V;183;V
28;079;16;12;28079016_12_8;2023;02;71;V;157;V;153;V;79;V;47;V;54;V;42;V;34;V;47;V;57;V;26;V;21;V;40;V;44;V;69;N;54;V;52;V;38;V;33;V;34;V;45;V;67;V;34;V;56;V;55;V;39;V;14;V;33;V;0;N;0;N;0;N
28;079;16;12;28079016_12_8;2023;03;44;V;68;V;60;V;56;V;44;V;29;V;20;V;24;V;23;V;19;V;16;V;43;V;60;V;19;V;73;V;53;V;20;V;14;V;28;V;24;V;56;V;46;V;37;V;25;V;21;V;12;V;34;V;58;V;47;V;20;V;17;V
28;079;16;12;28079016_12_8;2023;04;8;V;10;V;25;V;14;V;29;V;26;V;18;V;23;V;30;V;64;V;34;V;16;V;13;V;14;V;13;V;10;V;20;V;27;V;33;V;46;V;45;V;10;V;20;V;22;V;47;V;43;V;54;V;44;V;29;V;9;V;0;N
28;079;16;12;28079016_12_8;2023;05;10;V;23;V;34;V;14;V;31;V;26;V;11;V;20;V;28;V;13;V;11;V;12;V;7;V;9;V;13;V;11;V;9;V;10;V;12;V;10;V;11;V;17;V;15;V;19;V;27;V;17;V;17;V;15;V;32;V;33;V;26;V
28;079;16;12;28079016_12_8;2023;06;23;V;19;V;16;V;17;V;24;V;25;V;19;V;22;V;20;V;14;V;18;V;17;V;20;V;16;V;23;V;29;V;34;V;15;V;24;V;19;V;26;V;33;V;25;V;23;V;29;V;31;V;26;V;27;V;25;V;10;V;0;N
28;079;16;12;28079016_12_8;2023;07;11;V;12;V;19;V;22;V;24;V;18;V;18;V;17;V;24;V;29;V;32;V;30;V;23;V;23;V;11;V;14;V;33;V;36;V;25;V;28;V;18;V;16;V;28;V;15;V;15;V;18;V;26;V;30;V;28;V;19;V;19;V
28;079;16;12;28079016_12_8;2023;08;18;V;33;V;12;V;8;V;14;V;12;V;24;V;35;V;33;V;26;V;30;V;21;V;12;V;19;V;20;V;27;V;42;V;26;V;23;V;31;V;30;V;33;V;25;V;29;V;37;V;14;V;5;V;14;V;11;V;17;V;34;V
28;079;16;12;28079016_12_8;2023;09;41;V;27;V;16;V;26;V;36;V;32;V;38;V;35;V;19;V;20;V;24;V;40;V;25;V;27;V;23;V;17;V;17;V;33;V;42;V;37;V;16;V;21;V;43;V;35;V;55;V;61;V;49;V;65;V;58;V;30;V;0;N
28;079;16;12;28079016_12_8;2023;10;36;V;61;V;57;V;55;V;54;V;36;V;39;V;32;V;71;V;75;V;81;V;43;V;39;V;25;V;22;V;22;V;30;V;13;V;24;V;14;V;18;V;18;V;26;V;23;V;28;V;20;V;24;V;14;V;16;V;26;V;87;V
28;079;16;12;28079016_12_8;2023;11;62;V;15;V;18;V;14;V;12;V;38;V;65;V;67;V;16;V;30;V;13;V;19;V;47;V;108;V;93;V;151;V;130;V;63;V;71;V;74;V;25;V;14;V;111;V;161;V;159;V;72;V;112;V;39;V;33;V;28;V;0;N
28;079;16;12;28079016_12_8;2023;12;25;V;34;V;44;V;42;V;45;V;69;V;85;V;17;V;31;V;25;V;48;V;82;V;23;V;57;V;59;V;91;V;83;V;161;V;174;V;96;V;171;V;134;V;88;V;67;V;72;V;160;V;146;V;170;V;165;V;106;V;26;V
28;079;16;14;28079016_14_6;2023;01;17;V;21;V;21;V;14;V;12;V;6;V;6;V;34;V;45;V;17;V;21;V;11;V;14;V;11;V;40;V;60;V;74;V;67;V;57;V;43;V;49;V;63;V;49;V;38;V;41;V;52;V;55;V;54;V;42;V;31;V;14;V
28;079;16;14;28079016_14_6;2023;02;36;V;32;V;31;V;31;V;51;V;48;V;48;V;47;V;41;V;40;V;58;V;61;V;49;V;41;V;39;N;40;V;47;V;44;V;47;V;43;V;37;V;32;V;44;V;43;V;32;V;44;V;68;V;51;V;0;N;0;N;0;N
28;079;16;14;28079016_14_6;2023;03;45;V;32;V;38;V;43;V;38;V;51;V;61;V;48;V;51;V;66;V;43;V;31;V;35;V;75;V;34;V;46;V;72;V;69;V;51;V;60;V;39;V;45;V;56;V;50;V;55;V;69;V;62;V;52;V;56;V;74;V;69;V
28;079;16;14;28079016_14_6;2023;04;83;V;79;V;71;V;75;V;63;V;70;V;78;V;79;V;63;V;54;V;65;V;69;V;80;V;73;V;77;V;81;V;74;V;84;V;74;V;66;V;68;V;79;V;68;V;61;V;45;V;44;V;42;V;50;V;58;V;68;V;0;N
28;079;16;14;28079016_14_6;2023;05;81;V;85;V;74;V;83;V;71;V;71;V;85;V;75;V;58;V;82;V;81;V;72;V;75;V;82;V;89;V;87;V;91;V;93;V;91;V;90;V;91;V;78;V;71;V;70;V;65;V;72;V;64;V;78;V;61;V;48;V;60;V
28;079;16;14;28079016_14_6;2023;06;74;V;73;V;83;V;83;V;77;V;87;V;62;V;39;V;59;V;70;V;72;V;83;V;83;V;89;V;108;V;93;V;82;V;82;V;67;V;65;V;70;V;85;V;85;V;104;V;94;V;109;V;102;V;101;V;92;V;76;V;0;N
28;079;16;14;28079016_14_6;2023;07;65;V;66;V;71;V;79;V;76;V;83;V;81;V;79;V;67;V;85;V;83;V;80;V;81;V;79;V;76;V;88;V;86;V;74;V;79;V;92;V;91;V;86;V;95;V;92;V;92;V;98;V;96;V;96;V;73;V;76;V;95;V
28;079;16;14;28079016_14_6;2023;08;111;V;60;V;86;V;79;V;88;V;74;V;86;V;74;V;75;V;95;V;104;V;86;V;77;V;95;V;89;V;82;V;71;V;83;V;67;V;61;V;76;V;80;V;84;V;91;V;60;V;67;V;73;V;70;V;63;V;73;V;65;V
28;079;16;14;28079016_14_6;2023;09;64;V;47;V;35;V;20;N;43;V;61;V;61;V;65;V;67;V;57;V;59;V;47;V;67;V;58;V;72;V;57;V;53;V;41;V;38;V;60;V;60;V;61;V;45;V;54;V;47;V;48;V;50;V;49;V;57;V;62;V;0;N
28;079;16;14;28079016_14_6;2023;10;58;V;45;V;47;V;48;V;52;V;51;V;53;V;55;V;39;V;38;V;41;V;61;V;59;V;51;V;49;V;54;V;33;V;58;V;53;V;67;V;63;V;46;V;53;V;50;V;49;V;43;V;54;V;62;V;58;V;49;V;18;V
28;079;16;14;28079016_14_6;2023;11;33;V;65;V;54;V;61;V;62;V;44;V;36;V;26;V;60;V;58;V;48;V;46;V;29;V;7;V;9;V;3;V;5;V;19;V;20;V;13;V;42;V;56;V;31;V;8;V;6;V;12;V;9;V;20;V;35;V;43;V;0;N
28;079;16;14;28079016_14_6;2023;12;55;V;41;V;21;V;28;V;32;V;19;V;6;V;58;V;33;V;30;V;27;V;9;V;51;V;36;V;35;V;24;V;19;V;10;V;4;V;38;V;19;V;14;V;16;V;22;V;17;V;5;V;9;V;5;V;3;V;7;V;39;V
28;079;17;7;28079017_7_8;2023;01;56;V;18;V;74;V;131;V;145;V;102;V;17;V;11;V;16;V;63;V;34;V;70;V;46;V;61;V;4;V;3;V;3;V;4;V;4;V;10;V;19;V;12;V;45;V;19;V;18;V;46;V;47;V;10;V;12;V;67;V;147;V
28;079;17;7;28079017_7_8;2023;02;115;V;123;V;152;V;122;V;67;V;44;V;14;V;4;V;19;V;17;V;2;V;1;V;16;V;2;V;31;V;69;V;47;V;26;V;14;V;13;V;26;N;35;V;4;V;26;V;11;V;8;V;3;V;17;V;0;N;0;N;0;N
28;079;17;7;28079017_7_8;2023;03;11;V;20;V;40;V;32;V;42;V;4;V;3;V;4;V;5;V;5;V;4;V;23;V;37;V;4;V;36;V;38;V;3;V;5;V;15;V;17;V;32;V;18;V;13;V;5;V;4;V;2;V;8;V;34;V;36;V;4;V;3;V
28;079;17;7;28079017_7_8;2023;04;3;V;2;V;5;V;2;V;14;V;14;V;7;V;18;V;6;V;14;V;13;V;4;V;3;V;2;N;2;V;1;V;2;V;7;V;9;V;12;V;12;V;2;V;3;V;11;V;13;V;18;V;27;V;26;V;6;V;1;V;0;N
28;079;17;7;28079017_7_8;2023;05;1;V;5;V;10;V;3;V;10;V;11;V;1;V;3;V;4;V;2;V;1;V;1;V;2;V;1;V;2;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;3;V;1;V;2;V;1;V;2;V;4;V;10;V
28;079;17;7;28079017_7_8;2023;06;2;V;2;V;3;V;1;V;2;V;3;V;2;V;3;V;3;V;3;V;2;V;3;V;3;V;3;V;3;V;5;V;13;V;1;V;3;V;3;V;10;V;3;V;3;V;5;V;4;V;4;V;2;V;3;V;8;V;1;V;0;N
28;079;17;7;28079017_7_8;2023;07;2;V;3;V;3;V;3;V;5;V;2;V;3;V;3;V;4;V;9;V;19;V;6;V;5;V;7;V;5;V;5;V;16;V;5;V;4;V;3;V;4;V;2;V;5;V;3;V;2;V;3;V;6;V;5;V;4;V;3;V;2;V
28;079;17;7;28079017_7_8;2023;08;3;V;8;V;2;V;1;V;2;V;8;V;6;V;7;V;10;V;3;V;5;V;3;V;1;V;2;V;2;V;8;V;5;V;3;V;3;V;8;V;6;V;7;V;2;V;3;V;10;V;3;V;1;V;2;V;2;V;2;V;11;V
28;079;17;7;28079017_7_8;2023;09;18;V;3;V;1;V;4;V;11;V;11;V;7;V;7;V;3;V;1;V;5;V;11;V;4;V;2;V;2;V;2;V;2;V;7;V;30;V;16;V;3;V;4;V;19;V;24;V;40;V;35;V;34;V;60;V;32;V;29;V;0;N
28;079;17;7;28079017_7_8;2023;10;35;V;50;V;45;V;33;V;47;V;51;V;46;V;36;V;44;V;56;V;67;V;45;V;42;V;4;V;16;V;4;V;7;V;3;V;4;V;2;V;4;V;3;V;5;V;4;V;4;V;4;V;4;V;3;V;2;V;7;V;10;N
28;079;17;7;28079017_7_8;2023;11;3;N;3;V;5;V;3;V;3;V;12;V;15;V;12;V;4;V;7;V;4;V;4;V;39;V;78;V;74;V;50;V;59;V;104;V;95;V;84;V;27;V;9;V;68;V;146;V;134;V;84;V;39;V;8;V;6;V;5;V;0;N
28;079;17;7;28079017_7_8;2023;12;7;V;9;V;33;V;9;V;26;N;62;V;66;V;3;V;4;V;4;V;25;V;73;V;6;V;46;V;94;V;105;V;99;V;190;V;208;V;79;V;120;V;151;V;127;V;118;V;129;V;133;V;162;V;161;V;191;V;112;V;7;V
28;079;17;8;28079017_8_8;2023;01;60;V;48;V;69;V;90;V;88;V;73;V;49;V;18;V;40;V;61;V;46;V;65;V;64;V;60;V;22;V;17;V;14;V;19;V;21;V;34;V;36;V;36;V;54;V;41;V;41;V;60;V;48;V;34;V;34;V;61;V;95;V
28;079;17;8;28079017_8_8;2023;02;74;V;92;V;99;V;87;V;65;V;45;V;36;V;34;V;46;V;42;V;26;V;20;V;37;V;33;V;53;V;68;V;61;V;54;V;50;V;39;V;61;N;46;V;23;V;52;V;48;V;34;V;19;V;39;V;0;N;0;N;0;N
28;079;17;8;28079017_8_8;2023;03;41;V;49;V;58;V;52;V;58;V;25;V;18;V;19;V;19;V;21;V;17;V;28;V;30;V;23;V;60;V;65;V;19;V;23;V;39;V;45;V;59;V;49;V;37;V;22;V;18;V;12;V;39;V;65;V;59;V;22;V;15;V
28;079;17;8;28079017_8_8;2023;04;13;V;15;V;37;V;23;V;43;V;38;V;35;V;51;V;38;V;44;V;33;V;19;V;15;V;10;N;12;V;10;V;19;V;27;V;36;V;50;V;37;V;15;V;28;V;28;V;33;V;42;V;59;V;54;V;36;V;10;V;0;N
28;079;17;8;28079017_8_8;2023;05;11;V;30;V;41;V;15;V;40;V;44;V;16;V;29;V;22;V;15;V;8;V;6;V;10;V;13;V;18;V;14;V;9;V;9;V;11;V;10;V;13;V;20;V;17;V;19;V;37;V;19;V;18;V;13;V;30;V;40;V;31;V
28;079;17;8;28079017_8_8;2023;06;25;V;23;V;25;V;17;V;26;V;29;V;24;V;20;V;23;V;14;V;20;V;23;V;22;V;25;V;34;V;41;V;46;V;14;V;31;V;18;V;36;V;29;V;33;V;38;V;43;V;41;V;34;V;30;V;43;V;12;V;0;N
28;079;17;8;28079017_8_8;2023;07;18;V;23;V;25;V;26;V;34;V;30;V;29;V;21;V;34;V;50;V;55;V;37;V;33;V;42;V;23;V;27;V;60;V;35;V;24;V;29;V;25;V;20;V;42;V;22;V;15;V;24;V;37;V;29;V;27;V;24;V;23;V
28;079;17;8;28079017_8_8;2023;08;23;V;29;V;13;V;8;V;15;V;25;V;25;V;42;V;45;V;27;V;46;V;33;V;19;V;25;V;20;V;36;V;34;V;23;V;28;V;36;V;39;V;32;V;24;V;37;V;27;V;20;V;8;V;17;V;16;V;18;V;37;V
28;079;17;8;28079017_8_8;2023;09;51;V;31;V;19;V;32;V;41;V;47;V;42;V;36;V;24;V;19;V;31;V;43;V;28;V;25;V;17;V;21;V;17;V;31;V;46;V;38;V;16;V;19;V;41;V;53;V;71;V;68;V;65;V;74;V;71;V;64;V;0;N
28;079;17;8;28079017_8_8;2023;10;62;V;72;V;79;V;58;V;76;V;74;V;66;V;67;V;77;V;78;V;83;V;69;V;58;V;28;V;33;V;25;V;31;V;13;V;25;V;14;V;24;V;24;V;24;V;17;V;16;V;17;V;22;V;17;V;18;V;28;V;41;N
28;079;17;8;28079017_8_8;2023;11;14;N;14;V;16;V;13;V;13;V;37;V;39;V;38;V;20;V;27;V;13;V;16;V;34;V;49;V;47;V;48;V;54;V;57;V;55;V;59;V;39;V;24;V;58;V;90;V;82;V;60;V;38;V;24;V;25;V;22;V;0;N
28;079;17;8;28079017_8_8;2023;12;29;V;33;V;44;V;35;V;33;N;53;V;48;V;18;V;22;V;22;V;39;V;49;V;25;V;49;V;66;V;67;V;63;V;90;V;91;V;46;V;86;V;74;V;55;V;48;V;47;V;48;V;57;V;56;V;62;V;52;V;23;V
