MAGNITUD,UNIDAD,PUNTO_MUESTREO,ANO,MES,DIA,MEDIDA
NO,μg/m3,28079039,24,7,12,1
NO,μg/m3,28079039,24,7,13,1
NO,μg/m3,28079039,24,7,14,1
NO,μg/m3,28079039,24,7,15,2
NO,μg/m3,28079039,24,7,16,5
NO,μg/m3,28079039,24,7,17,5
NO,μg/m3,28079039,24,7,18,3
NO,μg/m3,28079039,24,7,19,3
NO,μg/m3,28079039,24,7,20,2
NO,μg/m3,28079039,24,7,21,1
NO,μg/m3,28079039,24,7,22,10
NO,μg/m3,28079039,24,7,23,9
NO,μg/m3,28079039,24,7,24,3
NO,μg/m3,28079039,24,7,25,1
NO,μg/m3,28079039,24,7,26,1
NO,μg/m3,28079039,24,7,27,2
NO,μg/m3,28079039,24,7,28,1
NO,μg/m3,28079039,24,7,29,1
NO,μg/m3,28079039,24,7,30,1
NO,μg/m3,28079039,24,7,31,4
NO,μg/m3,28079039,24,8,1,2
NO,μg/m3,28079039,24,8,2,1
NO,μg/m3,28079039,24,8,3,1
NO,μg/m3,28079039,24,8,4,3
NO,μg/m3,28079039,24,8,5,2
NO,μg/m3,28079039,24,8,6,7
NO,μg/m3,28079039,24,8,7,7
NO,μg/m3,28079039,24,8,8,8
NO,μg/m3,28079039,24,8,9,7
NO,μg/m3,28079039,24,8,10,1
NO,μg/m3,28079039,24,8,11,3
NO,μg/m3,28079039,24,8,12,1
NO,μg/m3,28079039,24,8,13,1
NO,μg/m3,28079039,24,8,14,1
NO,μg/m3,28079039,24,8,15,1
NO,μg/m3,28079039,24,8,16,1
NO,μg/m3,28079039,24,8,17,1
NO,μg/m3,28079039,24,8,18,1
NO,μg/m3,28079039,24,8,19,1
NO,μg/m3,28079039,24,8,20,1
NO,μg/m3,28079039,24,8,21,1
NO,μg/m3,28079039,24,8,22,1
NO,μg/m3,28079039,24,8,23,3
NO,μg/m3,28079039,24,8,24,1
NO,μg/m3,28079039,24,8,25,2
NO,μg/m3,28079039,24,8,26,2
NO,μg/m3,28079039,24,8,27,2
NO,μg/m3,28079039,24,8,28,3
NO,μg/m3,28079039,24,8,29,1
NO,μg/m3,28079039,24,8,30,1
NO,μg/m3,28079039,24,8,31,1
NO2,μg/m3,28079039,24,1,1,40
NO2,μg/m3,28079039,24,1,2,52
NO2,μg/m3,28079039,24,1,3,32
NO2,μg/m3,28079039,24,1,4,35
NO2,μg/m3,28079039,24,1,5,18
NO2,μg/m3,28079039,24,1,6,21
NO2,μg/m3,28079039,24,1,7,37
NO2,μg/m3,28079039,24,1,8,68
NO2,μg/m3,28079039,24,1,9,51
NO2,μg/m3,28079039,24,1,10,36
NO2,μg/m3,28079039,24,1,11,30
NO2,μg/m3,28079039,24,1,12,43
NO2,μg/m3,28079039,24,1,13,53
NO2,μg/m3,28079039,24,1,14,44
NO2,μg/m3,28079039,24,1,15,27
NO2,μg/m3,28079039,24,1,16,25
NO2,μg/m3,28079039,24,1,17,16
NO2,μg/m3,28079039,24,1,18,20
NO2,μg/m3,28079039,24,1,19,20
NO2,μg/m3,28079039,24,1,20,31
NO2,μg/m3,28079039,24,1,21,38
NO2,μg/m3,28079039,24,1,22,52
NO2,μg/m3,28079039,24,1,23,60
NO2,μg/m3,28079039,24,1,24,65
NO2,μg/m3,28079039,24,1,25,66
NO2,μg/m3,28079039,24,1,26,64
NO2,μg/m3,28079039,24,1,27,43
NO2,μg/m3,28079039,24,1,28,43
NO2,μg/m3,28079039,24,1,29,45
NO2,μg/m3,28079039,24,1,30,62
NO2,μg/m3,28079039,24,1,31,49
NO2,μg/m3,28079039,24,2,1,56
NO2,μg/m3,28079039,24,2,2,50
NO2,μg/m3,28079039,24,2,3,44
NO2,μg/m3,28079039,24,2,4,47
NO2,μg/m3,28079039,24,2,5,67
NO2,μg/m3,28079039,24,2,6,56
NO2,μg/m3,28079039,24,2,7,27
NO2,μg/m3,28079039,24,2,8,30
NO2,μg/m3,28079039,24,2,9,27
NO2,μg/m3,28079039,24,2,10,13
NO2,μg/m3,28079039,24,2,11,17
NO2,μg/m3,28079039,24,2,12,21
NO2,μg/m3,28079039,24,2,13,34
NO2,μg/m3,28079039,24,2,14,41
NO2,μg/m3,28079039,24,2,15,40
NO2,μg/m3,28079039,24,2,16,31
NO2,μg/m3,28079039,24,2,17,48
NO2,μg/m3,28079039,24,2,18,44
NO2,μg/m3,28079039,24,2,19,46
NO2,μg/m3,28079039,24,2,20,52
NO2,μg/m3,28079039,24,2,21,55
NO2,μg/m3,28079039,24,2,22,17
NO2,μg/m3,28079039,24,2,23,17
NO2,μg/m3,28079039,24,2,24,13
NO2,μg/m3,28079039,24,2,25,9
NO2,μg/m3,28079039,24,2,26,15
NO2,μg/m3,28079039,24,2,27,17
NO2,μg/m3,28079039,24,2,28,33
NO2,μg/m3,28079039,24,2,29,36
NO2,μg/m3,28079039,24,3,1,17
NO2,μg/m3,28079039,24,3,2,15
NO2,μg/m3,28079039,24,3,3,12
NO2,μg/m3,28079039,24,3,4,17
NO2,μg/m3,28079039,24,3,5,28
NO2,μg/m3,28079039,24,3,6,45
NO2,μg/m3,28079039,24,3,7,33
NO2,μg/m3,28079039,24,3,8,15
NO2,μg/m3,28079039,24,3,9,12
NO2,μg/m3,28079039,24,3,10,10
NO2,μg/m3,28079039,24,3,11,17
NO2,μg/m3,28079039,24,3,12,48
NO2,μg/m3,28079039,24,3,13,48
NO2,μg/m3,28079039,24,3,14,35
NO2,μg/m3,28079039,24,3,15,33
NO2,μg/m3,28079039,24,3,16,34
NO2,μg/m3,28079039,24,3,17,34
NO2,μg/m3,28079039,24,3,18,45
NO2,μg/m3,28079039,24,3,19,44
NO2,μg/m3,28079039,24,3,20,32
NO2,μg/m3,28079039,24,3,21,22
NO2,μg/m3,28079039,24,3,22,36
NO2,μg/m3,28079039,24,3,23,23
NO2,μg/m3,28079039,24,3,24,12
NO2,μg/m3,28079039,24,3,25,19
NO2,μg/m3,28079039,24,3,29,10
NO2,μg/m3,28079039,24,3,30,14
NO2,μg/m3,28079039,24,3,31,11
NO2,μg/m3,28079039,24,4,1,13
NO2,μg/m3,28079039,24,4,2,28
NO2,μg/m3,28079039,24,4,3,15
NO2,μg/m3,28079039,24,4,4,33
NO2,μg/m3,28079039,24,4,5,36
NO2,μg/m3,28079039,24,4,6,33
NO2,μg/m3,28079039,24,4,7,23
NO2,μg/m3,28079039,24,4,8,11
NO2,μg/m3,28079039,24,4,9,13
NO2,μg/m3,28079039,24,4,10,16
NO2,μg/m3,28079039,24,4,11,21
NO2,μg/m3,28079039,24,4,12,41
NO2,μg/m3,28079039,24,4,13,45
NO2,μg/m3,28079039,24,4,14,33
NO2,μg/m3,28079039,24,4,15,31
NO2,μg/m3,28079039,24,4,16,20
NO2,μg/m3,28079039,24,4,17,10
NO2,μg/m3,28079039,24,4,18,11
NO2,μg/m3,28079039,24,4,19,20
NO2,μg/m3,28079039,24,4,20,20
NO2,μg/m3,28079039,24,4,21,8
NO2,μg/m3,28079039,24,4,22,8
NO2,μg/m3,28079039,24,4,23,10
NO2,μg/m3,28079039,24,4,24,15
NO2,μg/m3,28079039,24,4,25,27
NO2,μg/m3,28079039,24,4,26,15
NO2,μg/m3,28079039,24,4,27,9
NO2,μg/m3,28079039,24,4,28,16
NO2,μg/m3,28079039,24,4,29,16
NO2,μg/m3,28079039,24,4,30,19
NO2,μg/m3,28079039,24,5,1,7
NO2,μg/m3,28079039,24,5,2,7
NO2,μg/m3,28079039,24,5,3,12
NO2,μg/m3,28079039,24,5,4,9
NO2,μg/m3,28079039,24,5,5,8
NO2,μg/m3,28079039,24,5,6,14
NO2,μg/m3,28079039,24,5,7,14
NO2,μg/m3,28079039,24,5,8,23
NO2,μg/m3,28079039,24,5,9,32
NO2,μg/m3,28079039,24,5,10,35
NO2,μg/m3,28079039,24,5,11,12
NO2,μg/m3,28079039,24,5,12,15
NO2,μg/m3,28079039,24,5,13,20
NO2,μg/m3,28079039,24,5,14,8
NO2,μg/m3,28079039,24,5,15,6
NO2,μg/m3,28079039,24,5,16,8
NO2,μg/m3,28079039,24,5,17,11
NO2,μg/m3,28079039,24,5,18,9
NO2,μg/m3,28079039,24,5,19,8
NO2,μg/m3,28079039,24,5,20,16
NO2,μg/m3,28079039,24,5,21,16
NO2,μg/m3,28079039,24,5,22,11
NO2,μg/m3,28079039,24,5,23,17
NO2,μg/m3,28079039,24,5,24,15
NO2,μg/m3,28079039,24,5,25,17
NO2,μg/m3,28079039,24,5,26,26
NO2,μg/m3,28079039,24,5,27,17
NO2,μg/m3,28079039,24,5,28,20
NO2,μg/m3,28079039,24,5,29,20
NO2,μg/m3,28079039,24,5,30,16
NO2,μg/m3,28079039,24,5,31,10
NO2,μg/m3,28079039,24,6,1,6
NO2,μg/m3,28079039,24,6,2,10
NO2,μg/m3,28079039,24,6,3,12
NO2,μg/m3,28079039,24,6,4,21
NO2,μg/m3,28079039,24,6,5,25
NO2,μg/m3,28079039,24,6,6,32
NO2,μg/m3,28079039,24,6,7,20
NO2,μg/m3,28079039,24,6,8,15
NO2,μg/m3,28079039,24,6,9,11
NO2,μg/m3,28079039,24,6,10,12
NO2,μg/m3,28079039,24,6,11,9
NO2,μg/m3,28079039,24,6,12,10
NO2,μg/m3,28079039,24,6,13,14
NO2,μg/m3,28079039,24,6,14,26
NO2,μg/m3,28079039,24,6,15,9
NO2,μg/m3,28079039,24,6,16,14
NO2,μg/m3,28079039,24,6,17,14
NO2,μg/m3,28079039,24,6,18,23
NO2,μg/m3,28079039,24,6,19,14
NO2,μg/m3,28079039,24,6,20,14
NO2,μg/m3,28079039,24,6,21,20
NO2,μg/m3,28079039,24,6,22,19
NO2,μg/m3,28079039,24,6,23,7
NO2,μg/m3,28079039,24,6,24,15
NO2,μg/m3,28079039,24,6,25,27
NO2,μg/m3,28079039,24,6,26,19
NO2,μg/m3,28079039,24,6,27,26
NO2,μg/m3,28079039,24,6,28,12
NO2,μg/m3,28079039,24,6,29,8
NO2,μg/m3,28079039,24,6,30,8
NO2,μg/m3,28079039,24,7,1,13
NO2,μg/m3,28079039,24,7,2,8
NO2,μg/m3,28079039,24,7,3,22
NO2,μg/m3,28079039,24,7,4,37
NO2,μg/m3,28079039,24,7,5,24
NO2,μg/m3,28079039,24,7,6,12
NO2,μg/m3,28079039,24,7,7,7
NO2,μg/m3,28079039,24,7,8,23
NO2,μg/m3,28079039,24,7,9,16
NO2,μg/m3,28079039,24,7,10,13
NO2,μg/m3,28079039,24,7,11,15
NO2,μg/m3,28079039,24,7,12,12
NO2,μg/m3,28079039,24,7,13,8
NO2,μg/m3,28079039,24,7,14,8
NO2,μg/m3,28079039,24,7,15,10
NO2,μg/m3,28079039,24,7,16,26
NO2,μg/m3,28079039,24,7,17,32
NO2,μg/m3,28079039,24,7,18,35
NO2,μg/m3,28079039,24,7,19,34
NO2,μg/m3,28079039,24,7,20,19
NO2,μg/m3,28079039,24,7,21,5
NO2,μg/m3,28079039,24,7,22,24
NO2,μg/m3,28079039,24,7,23,30
NO2,μg/m3,28079039,24,7,24,26
NO2,μg/m3,28079039,24,7,25,13
NO2,μg/m3,28079039,24,7,26,20
NO2,μg/m3,28079039,24,7,27,21
NO2,μg/m3,28079039,24,7,28,8
NO2,μg/m3,28079039,24,7,29,18
NO2,μg/m3,28079039,24,7,30,19
NO2,μg/m3,28079039,24,7,31,28
NO2,μg/m3,28079039,24,8,1,28
NO2,μg/m3,28079039,24,8,2,18
NO2,μg/m3,28079039,24,8,3,10
NO2,μg/m3,28079039,24,8,4,18
NO2,μg/m3,28079039,24,8,5,20
NO2,μg/m3,28079039,24,8,6,35
NO2,μg/m3,28079039,24,8,7,37
NO2,μg/m3,28079039,24,8,8,34
NO2,μg/m3,28079039,24,8,9,31
NO2,μg/m3,28079039,24,8,10,12
NO2,μg/m3,28079039,24,8,11,12
NO2,μg/m3,28079039,24,8,12,13
NO2,μg/m3,28079039,24,8,13,11
NO2,μg/m3,28079039,24,8,14,7
NO2,μg/m3,28079039,24,8,15,6
NO2,μg/m3,28079039,24,8,16,9
NO2,μg/m3,28079039,24,8,17,9
NO2,μg/m3,28079039,24,8,18,8
NO2,μg/m3,28079039,24,8,19,11
NO2,μg/m3,28079039,24,8,20,15
NO2,μg/m3,28079039,24,8,21,10
NO2,μg/m3,28079039,24,8,22,16
NO2,μg/m3,28079039,24,8,23,20
NO2,μg/m3,28079039,24,8,24,12
NO2,μg/m3,28079039,24,8,25,11
NO2,μg/m3,28079039,24,8,26,15
NO2,μg/m3,28079039,24,8,27,17
NO2,μg/m3,28079039,24,8,28,29
NO2,μg/m3,28079039,24,8,29,14
NO2,μg/m3,28079039,24,8,30,12
NO2,μg/m3,28079039,24,8,31,11
NOx,μg/m3,28079039,24,1,1,55
NOx,μg/m3,28079039,24,1,2,91
NOx,μg/m3,28079039,24,1,3,45
NOx,μg/m3,28079039,24,1,4,44
NOx,μg/m3,28079039,24,1,5,22
NOx,μg/m3,28079039,24,1,6,26
NOx,μg/m3,28079039,24,1,7,46
NOx,μg/m3,28079039,24,1,8,158
NOx,μg/m3,28079039,24,1,9,73
NOx,μg/m3,28079039,24,1,10,48
NOx,μg/m3,28079039,24,1,11,43
NOx,μg/m3,28079039,24,1,12,62
NOx,μg/m3,28079039,24,1,13,77
NOx,μg/m3,28079039,24,1,14,71
NOx,μg/m3,28079039,24,1,15,40
NOx,μg/m3,28079039,24,1,16,33
NOx,μg/m3,28079039,24,1,17,20
NOx,μg/m3,28079039,24,1,18,25
NOx,μg/m3,28079039,24,1,19,22
NOx,μg/m3,28079039,24,1,20,37
NOx,μg/m3,28079039,24,1,21,49
NOx,μg/m3,28079039,24,1,22,115
NOx,μg/m3,28079039,24,1,23,214
NOx,μg/m3,28079039,24,1,24,229
NOx,μg/m3,28079039,24,1,25,257
NOx,μg/m3,28079039,24,1,26,249
NOx,μg/m3,28079039,24,1,27,88
NOx,μg/m3,28079039,24,1,28,83
NOx,μg/m3,28079039,24,1,29,70
NOx,μg/m3,28079039,24,1,30,137
NOx,μg/m3,28079039,24,1,31,106
NOx,μg/m3,28079039,24,2,1,166
NOx,μg/m3,28079039,24,2,2,146
NOx,μg/m3,28079039,24,2,3,95
NOx,μg/m3,28079039,24,2,4,87
NOx,μg/m3,28079039,24,2,5,147
NOx,μg/m3,28079039,24,2,6,110
NOx,μg/m3,28079039,24,2,7,33
NOx,μg/m3,28079039,24,2,8,39
NOx,μg/m3,28079039,24,2,9,33
NOx,μg/m3,28079039,24,2,10,16
NOx,μg/m3,28079039,24,2,11,20
NOx,μg/m3,28079039,24,2,12,27
NOx,μg/m3,28079039,24,2,13,60
NOx,μg/m3,28079039,24,2,14,68
NOx,μg/m3,28079039,24,2,15,55
NOx,μg/m3,28079039,24,2,16,39
NOx,μg/m3,28079039,24,2,17,81
NOx,μg/m3,28079039,24,2,18,84
NOx,μg/m3,28079039,24,2,19,115
NOx,μg/m3,28079039,24,2,20,113
NOx,μg/m3,28079039,24,2,21,99
NOx,μg/m3,28079039,24,2,22,22
NOx,μg/m3,28079039,24,2,23,22
NOx,μg/m3,28079039,24,2,24,15
NOx,μg/m3,28079039,24,2,25,11
NOx,μg/m3,28079039,24,2,26,19
NOx,μg/m3,28079039,24,2,27,20
NOx,μg/m3,28079039,24,2,28,43
NOx,μg/m3,28079039,24,2,29,67
NOx,μg/m3,28079039,24,3,1,21
NOx,μg/m3,28079039,24,3,2,17
NOx,μg/m3,28079039,24,3,3,14
NOx,μg/m3,28079039,24,3,4,21
NOx,μg/m3,28079039,24,3,5,33
NOx,μg/m3,28079039,24,3,6,53
NOx,μg/m3,28079039,24,3,7,36
NOx,μg/m3,28079039,24,3,8,17
NOx,μg/m3,28079039,24,3,9,13
NOx,μg/m3,28079039,24,3,10,12
NOx,μg/m3,28079039,24,3,11,20
NOx,μg/m3,28079039,24,3,12,68
NOx,μg/m3,28079039,24,3,13,71
NOx,μg/m3,28079039,24,3,14,62
NOx,μg/m3,28079039,24,3,15,50
NOx,μg/m3,28079039,24,3,16,57
NOx,μg/m3,28079039,24,3,17,66
NOx,μg/m3,28079039,24,3,18,63
NOx,μg/m3,28079039,24,3,19,80
NOx,μg/m3,28079039,24,3,20,48
NOx,μg/m3,28079039,24,3,21,28
NOx,μg/m3,28079039,24,3,22,72
NOx,μg/m3,28079039,24,3,23,27
NOx,μg/m3,28079039,24,3,24,13
NOx,μg/m3,28079039,24,3,25,21
NOx,μg/m3,28079039,24,3,29,12
NOx,μg/m3,28079039,24,3,30,16
NOx,μg/m3,28079039,24,3,31,13
NOx,μg/m3,28079039,24,4,1,15
NOx,μg/m3,28079039,24,4,2,46
NOx,μg/m3,28079039,24,4,3,17
NOx,μg/m3,28079039,24,4,4,56
NOx,μg/m3,28079039,24,4,5,46
NOx,μg/m3,28079039,24,4,6,40
NOx,μg/m3,28079039,24,4,7,26
NOx,μg/m3,28079039,24,4,8,13
NOx,μg/m3,28079039,24,4,9,16
NOx,μg/m3,28079039,24,4,10,19
NOx,μg/m3,28079039,24,4,11,45
NOx,μg/m3,28079039,24,4,12,69
NOx,μg/m3,28079039,24,4,13,48
NOx,μg/m3,28079039,24,4,14,36
NOx,μg/m3,28079039,24,4,15,49
NOx,μg/m3,28079039,24,4,16,30
NOx,μg/m3,28079039,24,4,17,11
NOx,μg/m3,28079039,24,4,18,13
NOx,μg/m3,28079039,24,4,19,23
NOx,μg/m3,28079039,24,4,20,22
NOx,μg/m3,28079039,24,4,21,10
NOx,μg/m3,28079039,24,4,22,10
NOx,μg/m3,28079039,24,4,23,12
NOx,μg/m3,28079039,24,4,24,17
NOx,μg/m3,28079039,24,4,25,32
NOx,μg/m3,28079039,24,4,26,17
NOx,μg/m3,28079039,24,4,27,10
NOx,μg/m3,28079039,24,4,28,18
NOx,μg/m3,28079039,24,4,29,18
NOx,μg/m3,28079039,24,4,30,28
NOx,μg/m3,28079039,24,5,1,8
NOx,μg/m3,28079039,24,5,2,9
NOx,μg/m3,28079039,24,5,3,14
NOx,μg/m3,28079039,24,5,4,11
NOx,μg/m3,28079039,24,5,5,9
NOx,μg/m3,28079039,24,5,6,18
NOx,μg/m3,28079039,24,5,7,16
NOx,μg/m3,28079039,24,5,8,32
NOx,μg/m3,28079039,24,5,9,37
NOx,μg/m3,28079039,24,5,10,43
NOx,μg/m3,28079039,24,5,11,14
NOx,μg/m3,28079039,24,5,12,17
NOx,μg/m3,28079039,24,5,13,23
NOx,μg/m3,28079039,24,5,14,10
NOx,μg/m3,28079039,24,5,15,8
NOx,μg/m3,28079039,24,5,16,10
NOx,μg/m3,28079039,24,5,17,13
NOx,μg/m3,28079039,24,5,18,11
NOx,μg/m3,28079039,24,5,19,10
NOx,μg/m3,28079039,24,5,20,18
NOx,μg/m3,28079039,24,5,21,18
NOx,μg/m3,28079039,24,5,22,13
NOx,μg/m3,28079039,24,5,23,18
NOx,μg/m3,28079039,24,5,24,17
NOx,μg/m3,28079039,24,5,25,19
NOx,μg/m3,28079039,24,5,26,28
NOx,μg/m3,28079039,24,5,27,19
NOx,μg/m3,28079039,24,5,28,22
NOx,μg/m3,28079039,24,5,29,22
NOx,μg/m3,28079039,24,5,30,18
NOx,μg/m3,28079039,24,5,31,12
NOx,μg/m3,28079039,24,6,1,8
NOx,μg/m3,28079039,24,6,2,11
NOx,μg/m3,28079039,24,6,3,14
NOx,μg/m3,28079039,24,6,4,24
NOx,μg/m3,28079039,24,6,5,27
NOx,μg/m3,28079039,24,6,6,35
NOx,μg/m3,28079039,24,6,7,22
NOx,μg/m3,28079039,24,6,8,16
NOx,μg/m3,28079039,24,6,9,13
NOx,μg/m3,28079039,24,6,10,14
NOx,μg/m3,28079039,24,6,11,11
NOx,μg/m3,28079039,24,6,12,12
NOx,μg/m3,28079039,24,6,13,17
NOx,μg/m3,28079039,24,6,14,36
NOx,μg/m3,28079039,24,6,15,11
NOx,μg/m3,28079039,24,6,16,16
NOx,μg/m3,28079039,24,6,17,19
NOx,μg/m3,28079039,24,6,18,30
NOx,μg/m3,28079039,24,6,19,18
NOx,μg/m3,28079039,24,6,20,18
NOx,μg/m3,28079039,24,6,21,23
NOx,μg/m3,28079039,24,6,22,22
NOx,μg/m3,28079039,24,6,23,8
NOx,μg/m3,28079039,24,6,24,18
NOx,μg/m3,28079039,24,6,25,33
NOx,μg/m3,28079039,24,6,26,21
NOx,μg/m3,28079039,24,6,27,29
NOx,μg/m3,28079039,24,6,28,14
NOx,μg/m3,28079039,24,6,29,11
NOx,μg/m3,28079039,24,6,30,10
NOx,μg/m3,28079039,24,7,1,15
NOx,μg/m3,28079039,24,7,2,11
NOx,μg/m3,28079039,24,7,3,27
NOx,μg/m3,28079039,24,7,4,50
NOx,μg/m3,28079039,24,7,5,27
NOx,μg/m3,28079039,24,7,6,14
NOx,μg/m3,28079039,24,7,7,9
NOx,μg/m3,28079039,24,7,8,27
NOx,μg/m3,28079039,24,7,9,20
NOx,μg/m3,28079039,24,7,10,16
NOx,μg/m3,28079039,24,7,11,20
NOx,μg/m3,28079039,24,7,12,14
NOx,μg/m3,28079039,24,7,13,10
NOx,μg/m3,28079039,24,7,14,10
NOx,μg/m3,28079039,24,7,15,13
NOx,μg/m3,28079039,24,7,16,33
NOx,μg/m3,28079039,24,7,17,40
NOx,μg/m3,28079039,24,7,18,40
NOx,μg/m3,28079039,24,7,19,39
NOx,μg/m3,28079039,24,7,20,21
NOx,μg/m3,28079039,24,7,21,7
NOx,μg/m3,28079039,24,7,22,40
NOx,μg/m3,28079039,24,7,23,43
NOx,μg/m3,28079039,24,7,24,29
NOx,μg/m3,28079039,24,7,25,15
NOx,μg/m3,28079039,24,7,26,22
NOx,μg/m3,28079039,24,7,27,25
NOx,μg/m3,28079039,24,7,28,10
NOx,μg/m3,28079039,24,7,29,20
NOx,μg/m3,28079039,24,7,30,21
NOx,μg/m3,28079039,24,7,31,34
NOx,μg/m3,28079039,24,8,1,32
NOx,μg/m3,28079039,24,8,2,20
NOx,μg/m3,28079039,24,8,3,12
NOx,μg/m3,28079039,24,8,4,24
NOx,μg/m3,28079039,24,8,5,23
NOx,μg/m3,28079039,24,8,6,45
NOx,μg/m3,28079039,24,8,7,48
NOx,μg/m3,28079039,24,8,8,46
NOx,μg/m3,28079039,24,8,9,42
NOx,μg/m3,28079039,24,8,10,14
NOx,μg/m3,28079039,24,8,11,16
NOx,μg/m3,28079039,24,8,12,14
NOx,μg/m3,28079039,24,8,13,12
NOx,μg/m3,28079039,24,8,14,8
NOx,μg/m3,28079039,24,8,15,7
NOx,μg/m3,28079039,24,8,16,10
NOx,μg/m3,28079039,24,8,17,11
NOx,μg/m3,28079039,24,8,18,9
NOx,μg/m3,28079039,24,8,19,12
NOx,μg/m3,28079039,24,8,20,16
NOx,μg/m3,28079039,24,8,21,12
NOx,μg/m3,28079039,24,8,22,18
NOx,μg/m3,28079039,24,8,23,24
NOx,μg/m3,28079039,24,8,24,14
NOx,μg/m3,28079039,24,8,25,15
NOx,μg/m3,28079039,24,8,26,19
NOx,μg/m3,28079039,24,8,27,20
NOx,μg/m3,28079039,24,8,28,33
NOx,μg/m3,28079039,24,8,29,16
NOx,μg/m3,28079039,24,8,30,14
NOx,μg/m3,28079039,24,8,31,12
O3,μg/m3,28079039,24,1,1,20
O3,μg/m3,28079039,24,1,2,6
O3,μg/m3,28079039,24,1,3,26
O3,μg/m3,28079039,24,1,4,18
O3,μg/m3,28079039,24,1,5,59
O3,μg/m3,28079039,24,1,6,55
O3,μg/m3,28079039,24,1,7,36
O3,μg/m3,28079039,24,1,8,10
O3,μg/m3,28079039,24,1,9,18
O3,μg/m3,28079039,24,1,10,17
O3,μg/m3,28079039,24,1,11,28
O3,μg/m3,28079039,24,1,12,27
O3,μg/m3,28079039,24,1,13,13
O3,μg/m3,28079039,24,1,14,10
O3,μg/m3,28079039,24,1,15,28
O3,μg/m3,28079039,24,1,16,41
O3,μg/m3,28079039,24,1,17,67
O3,μg/m3,28079039,24,1,18,58
O3,μg/m3,28079039,24,1,19,51
O3,μg/m3,28079039,24,1,20,44
O3,μg/m3,28079039,24,1,21,28
O3,μg/m3,28079039,24,1,22,7
O3,μg/m3,28079039,24,1,23,8
O3,μg/m3,28079039,24,1,24,8
O3,μg/m3,28079039,24,1,25,6
O3,μg/m3,28079039,24,1,26,9
O3,μg/m3,28079039,24,1,27,21
O3,μg/m3,28079039,24,1,28,25
O3,μg/m3,28079039,24,1,29,24
O3,μg/m3,28079039,24,1,30,10
O3,μg/m3,28079039,24,1,31,9
O3,μg/m3,28079039,24,2,1,13
O3,μg/m3,28079039,24,2,2,20
O3,μg/m3,28079039,24,2,3,32
O3,μg/m3,28079039,24,2,4,31
O3,μg/m3,28079039,24,2,5,11
O3,μg/m3,28079039,24,2,6,14
O3,μg/m3,28079039,24,2,7,36
O3,μg/m3,28079039,24,2,8,39
O3,μg/m3,28079039,24,2,9,51
O3,μg/m3,28079039,24,2,10,73
O3,μg/m3,28079039,24,2,11,61
O3,μg/m3,28079039,24,2,12,50
O3,μg/m3,28079039,24,2,13,28
O3,μg/m3,28079039,24,2,14,15
O3,μg/m3,28079039,24,2,15,21
O3,μg/m3,28079039,24,2,16,59
O3,μg/m3,28079039,24,2,17,27
O3,μg/m3,28079039,24,2,18,37
O3,μg/m3,28079039,24,2,19,29
O3,μg/m3,28079039,24,2,20,34
O3,μg/m3,28079039,24,2,21,18
O3,μg/m3,28079039,24,2,22,53
O3,μg/m3,28079039,24,2,23,72
O3,μg/m3,28079039,24,2,24,77
O3,μg/m3,28079039,24,2,25,65
O3,μg/m3,28079039,24,2,26,72
O3,μg/m3,28079039,24,2,27,73
O3,μg/m3,28079039,24,2,28,59
O3,μg/m3,28079039,24,2,29,44
O3,μg/m3,28079039,24,3,1,73
O3,μg/m3,28079039,24,3,2,75
O3,μg/m3,28079039,24,3,3,82
O3,μg/m3,28079039,24,3,4,66
O3,μg/m3,28079039,24,3,5,65
O3,μg/m3,28079039,24,3,6,38
O3,μg/m3,28079039,24,3,7,48
O3,μg/m3,28079039,24,3,8,65
O3,μg/m3,28079039,24,3,9,71
O3,μg/m3,28079039,24,3,10,71
O3,μg/m3,28079039,24,3,11,68
O3,μg/m3,28079039,24,3,12,30
O3,μg/m3,28079039,24,3,13,28
O3,μg/m3,28079039,24,3,14,41
O3,μg/m3,28079039,24,3,15,33
O3,μg/m3,28079039,24,3,16,25
O3,μg/m3,28079039,24,3,17,34
O3,μg/m3,28079039,24,3,18,31
O3,μg/m3,28079039,24,3,19,34
O3,μg/m3,28079039,24,3,20,42
O3,μg/m3,28079039,24,3,21,57
O3,μg/m3,28079039,24,3,22,47
O3,μg/m3,28079039,24,3,23,50
O3,μg/m3,28079039,24,3,24,65
O3,μg/m3,28079039,24,3,25,49
O3,μg/m3,28079039,24,3,29,72
O3,μg/m3,28079039,24,3,30,65
O3,μg/m3,28079039,24,3,31,74
O3,μg/m3,28079039,24,4,1,71
O3,μg/m3,28079039,24,4,2,49
O3,μg/m3,28079039,24,4,3,69
O3,μg/m3,28079039,24,4,4,44
O3,μg/m3,28079039,24,4,5,50
O3,μg/m3,28079039,24,4,6,50
O3,μg/m3,28079039,24,4,7,50
O3,μg/m3,28079039,24,4,8,72
O3,μg/m3,28079039,24,4,9,79
O3,μg/m3,28079039,24,4,10,72
O3,μg/m3,28079039,24,4,11,52
O3,μg/m3,28079039,24,4,12,65
O3,μg/m3,28079039,24,4,13,61
O3,μg/m3,28079039,24,4,14,68
O3,μg/m3,28079039,24,4,15,55
O3,μg/m3,28079039,24,4,16,64
O3,μg/m3,28079039,24,4,17,80
O3,μg/m3,28079039,24,4,18,76
O3,μg/m3,28079039,24,4,19,82
O3,μg/m3,28079039,24,4,20,70
