PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANO;MES;D01;V01;D02;V02;D03;V03;D04;V04;D05;V05;D06;V06;D07;V07;D08;V08;D09;V09;D10;V10;D11;V11;D12;V12;D13;V13;D14;V14;D15;V15;D16;V16;D17;V17;D18;V18;D19;V19;D20;V20;D21;V21;D22;V22;D23;V23;D24;V24;D25;V25;D26;V26;D27;V27;D28;V28;D29;V29;D30;V30;D31;V31
28;079;18;8;28079018_8_8;2024;02;53;V;45;V;44;V;51;V;66;V;46;V;27;V;33;V;25;V;10;V;15;V;18;V;38;V;41;V;41;V;31;V;47;V;48;V;45;V;52;V;46;V;17;V;15;V;14;V;9;V;14;V;20;V;40;V;33;V;0;N;0;N
28;079;18;8;28079018_8_8;2024;03;13;N;0;N;14;N;16;V;23;V;43;V;41;V;17;V;13;V;10;V;19;V;46;V;46;V;32;V;30;V;33;V;34;V;44;V;44;V;32;V;28;V;39;V;31;V;19;V;19;V;11;V;10;V;8;V;13;V;16;V;12;V
28;079;18;8;28079018_8_8;2024;04;16;V;27;V;22;V;34;V;36;V;36;V;27;V;14;V;19;V;27;V;25;V;35;V;37;V;33;V;33;V;26;V;15;V;14;V;22;V;22;V;12;V;12;V;14;V;18;V;28;V;19;V;11;V;17;V;20;V;23;V;0;N
28;079;18;8;28079018_8_8;2024;05;9;V;11;V;15;V;14;V;11;V;15;V;25;V;24;V;37;V;42;V;20;V;25;V;20;V;11;V;11;V;12;V;12;V;13;V;13;V;23;V;17;V;14;V;26;V;19;V;23;V;22;V;19;V;17;V;24;V;18;V;11;V
28;079;18;8;28079018_8_8;2024;06;7;V;10;V;13;V;17;V;25;V;27;V;19;V;16;V;11;V;12;V;11;V;13;V;15;V;24;V;9;V;13;V;14;V;22;V;14;V;13;V;17;V;19;V;7;V;14;V;23;V;18;V;23;V;14;V;7;V;9;V;0;N
28;079;18;8;28079018_8_8;2024;07;14;V;10;V;19;V;34;V;23;V;10;V;8;V;18;V;16;V;12;V;16;V;14;V;10;V;8;V;10;V;19;V;27;V;37;V;34;V;17;V;6;V;20;V;24;V;25;V;15;V;15;V;15;V;9;V;18;V;18;V;27;V
28;079;18;8;28079018_8_8;2024;08;25;V;17;V;14;V;15;V;18;V;25;V;27;V;26;V;26;V;14;V;9;V;13;V;12;V;9;V;6;V;12;V;13;V;8;V;10;V;18;V;10;V;18;V;18;V;13;V;9;V;15;V;20;V;25;V;17;V;13;V;11;V
28;079;18;10;28079018_10_47;2024;01;22;V;30;V;15;V;14;V;7;V;4;V;8;V;15;V;20;V;21;V;11;V;14;V;25;V;28;V;19;V;27;V;16;V;10;V;5;V;7;V;20;V;32;V;40;V;33;V;32;V;34;V;25;V;20;V;29;V;43;V;41;V
28;079;18;10;28079018_10_47;2024;02;39;V;33;V;26;V;23;V;30;V;32;V;27;V;32;V;8;V;6;V;8;V;7;V;18;V;20;V;19;V;9;V;17;V;16;V;17;V;21;V;21;V;12;V;7;V;5;V;10;V;7;V;9;V;10;V;12;V;0;N;0;N
28;079;18;10;28079018_10_47;2024;03;6;N;0;N;5;N;8;V;7;V;19;V;18;V;8;V;6;V;5;V;9;V;19;V;21;V;22;V;20;V;21;V;22;V;31;V;57;V;76;V;38;V;59;V;68;V;44;V;35;V;10;V;8;V;10;V;5;V;10;V;4;V
28;079;18;10;28079018_10_47;2024;04;6;V;13;V;16;V;19;V;25;V;53;V;56;V;16;V;13;N;15;V;16;V;28;V;28;V;32;V;48;V;41;V;11;V;14;V;20;V;23;V;17;V;16;V;12;V;16;V;20;V;18;N;11;V;12;V;12;V;17;V;0;N
28;079;18;10;28079018_10_47;2024;05;7;V;8;V;9;V;14;V;14;V;14;V;17;V;13;V;21;V;28;V;26;V;32;V;23;V;15;V;11;V;15;V;19;V;10;V;17;V;15;V;19;N;0;N;16;N;22;V;26;V;20;V;18;V;27;V;25;V;26;V;16;V
28;079;18;10;28079018_10_47;2024;06;15;V;15;V;22;V;25;V;32;V;45;V;65;V;42;V;18;V;13;V;14;V;12;V;16;V;20;V;12;V;15;V;15;V;23;V;15;V;12;V;10;V;14;V;10;V;16;V;30;V;36;V;52;V;31;V;15;V;13;V;0;N
28;079;18;10;28079018_10_47;2024;07;17;V;14;V;24;V;29;V;41;V;30;V;17;V;26;V;23;V;22;V;18;V;16;V;25;V;19;V;23;V;22;V;36;V;37;V;54;V;34;V;20;V;18;V;31;V;39;V;33;V;36;V;41;V;46;V;59;V;59;V;51;V
28;079;18;10;28079018_10_47;2024;08;36;V;43;V;34;V;27;V;41;V;32;V;46;V;37;V;51;V;42;V;45;V;46;V;40;V;26;V;23;V;26;V;31;V;26;V;36;V;55;V;57;V;42;V;47;V;47;V;42;V;68;V;49;V;65;V;77;V;65;V;60;V
28;079;18;12;28079018_12_8;2024;01;57;V;122;V;45;V;51;V;18;V;22;V;47;V;80;V;73;V;56;V;59;V;73;V;93;V;98;V;40;V;31;V;18;V;24;V;24;V;30;V;55;V;100;V;153;V;172;V;176;V;179;V;115;V;78;V;104;V;133;V;126;V
28;079;18;12;28079018_12_8;2024;02;121;V;92;V;76;V;83;V;119;V;91;V;33;V;46;V;32;V;12;V;18;V;22;V;69;V;76;V;69;V;39;V;69;V;65;V;63;V;90;V;79;V;20;V;18;V;16;V;11;V;17;V;24;V;52;V;50;V;0;N;0;N
28;079;18;12;28079018_12_8;2024;03;16;N;0;N;16;N;18;V;28;V;66;V;53;V;20;V;15;V;12;V;21;V;73;V;72;V;53;V;48;V;54;V;48;V;66;V;72;V;49;V;34;V;55;V;37;V;21;V;22;V;13;V;12;V;10;V;15;V;18;V;14;V
28;079;18;12;28079018_12_8;2024;04;18;V;38;V;26;V;50;V;52;V;40;V;32;V;16;V;24;V;34;V;37;V;45;V;42;V;37;V;39;V;35;V;18;V;17;V;25;V;25;V;14;V;14;V;17;V;22;V;36;V;23;V;13;V;21;V;23;V;31;V;0;N
28;079;18;12;28079018_12_8;2024;05;11;V;13;V;18;V;17;V;13;V;18;V;30;V;27;V;45;V;48;V;23;V;27;V;24;V;13;V;13;V;14;V;15;V;15;V;15;V;32;V;19;V;17;V;29;V;22;V;26;V;25;V;22;V;20;V;27;V;21;V;14;V
28;079;18;12;28079018_12_8;2024;06;9;V;11;V;16;V;20;V;29;V;31;V;22;V;18;V;13;V;14;V;13;V;16;V;18;V;32;V;11;V;15;V;19;V;28;V;18;V;16;V;21;V;22;V;9;V;17;V;26;V;20;V;25;V;16;V;9;V;11;V;0;N
28;079;18;12;28079018_12_8;2024;07;16;V;13;V;23;V;39;V;26;V;12;V;10;V;21;V;19;V;15;V;20;V;16;V;12;V;10;V;12;V;23;V;31;V;42;V;41;V;20;V;8;V;23;V;27;V;29;V;17;V;17;V;16;V;10;V;20;V;20;V;32;V
28;079;18;12;28079018_12_8;2024;08;31;V;20;V;16;V;16;V;21;V;30;V;30;V;28;V;30;V;15;V;11;V;14;V;13;V;10;V;8;V;13;V;14;V;9;V;12;V;20;V;12;V;21;V;21;V;14;V;10;V;17;V;23;V;29;V;19;V;15;V;13;V
28;079;18;14;28079018_14_6;2024;01;19;V;3;V;24;V;15;V;58;V;53;V;38;V;16;V;22;V;19;V;25;V;23;V;5;V;4;V;26;V;41;V;65;V;55;V;46;V;44;V;25;V;5;V;6;V;5;V;6;V;5;V;12;V;15;V;12;V;8;V;6;V
28;079;18;14;28079018_14_6;2024;02;9;V;20;V;22;V;17;V;7;V;17;V;35;V;34;V;49;V;70;V;59;V;50;V;26;V;13;V;15;V;54;V;25;V;22;V;26;V;25;V;20;V;52;V;67;V;67;V;60;V;66;V;66;V;50;V;41;V;0;N;0;N
28;079;18;14;28079018_14_6;2024;03;68;N;0;N;74;N;62;V;67;V;33;V;40;V;65;V;73;V;73;V;68;V;31;V;30;V;42;V;37;V;23;V;31;V;28;V;28;V;39;V;56;V;43;V;38;V;58;V;52;V;72;V;68;V;75;V;74;V;64;V;75;V
28;079;18;14;28079018_14_6;2024;04;71;V;52;V;63;V;43;V;45;V;50;V;44;V;71;V;77;V;64;V;51;V;71;V;64;V;63;V;52;V;58;V;83;V;79;V;82;V;69;V;96;V;87;V;81;V;80;V;57;V;64;V;80;V;67;V;70;V;54;V;0;N
28;079;18;14;28079018_14_6;2024;05;79;V;81;V;76;V;68;V;62;V;67;V;71;V;87;V;68;V;67;V;93;V;79;V;61;V;68;V;70;V;80;V;66;V;72;V;70;V;61;V;68;V;78;V;82;V;86;V;76;V;63;V;74;V;87;V;86;V;81;V;85;V
28;079;18;14;28079018_14_6;2024;06;89;V;99;V;89;V;92;V;87;V;80;V;89;V;71;V;71;V;60;V;78;V;68;V;84;V;73;V;74;V;80;V;56;V;42;V;55;V;61;V;69;V;67;V;74;V;76;V;78;V;76;V;75;V;83;V;76;V;72;V;0;N
28;079;18;14;28079018_14_6;2024;07;69;V;64;V;80;V;86;V;94;V;88;V;80;V;87;V;78;V;65;V;63;V;95;V;92;V;94;V;62;V;85;V;75;V;63;V;53;V;66;V;90;V;82;V;87;V;92;V;110;V;111;V;104;V;96;V;98;V;89;V;77;V
28;079;18;14;28079018_14_6;2024;08;96;V;102;V;97;V;100;V;97;V;85;V;90;V;93;V;90;V;99;V;98;V;102;V;94;V;87;V;80;V;91;V;76;V;74;V;93;V;100;V;91;V;81;V;90;V;92;V;84;V;82;V;79;V;76;V;74;V;82;V;80;V
28;079;18;20;28079018_20_59;2024;01;1.4;V;3.1;V;1.6;V;1.7;V;0.6;V;0.6;V;1.1;V;2.1;V;1.9;V;2;V;1.8;V;2;V;2.4;V;2.6;V;1.4;V;1.5;V;0.7;V;0.7;V;0.6;V;0.7;V;1.3;V;3;V;6;V;7.4;V;6.7;V;7.6;V;4.6;V;2.3;V;3.3;V;3.9;V;3.8;V
28;079;18;20;28079018_20_59;2024;02;4;V;3.5;V;3;V;2.3;V;3.1;V;2.1;V;0.8;V;1.3;V;0.8;V;0.3;V;0.4;V;0.5;V;1.3;V;2;V;1.7;V;0.8;V;1.8;V;1.3;V;2.8;N;5.5;V;3.5;V;1.1;V;0.7;V;0.5;V;0.3;V;0.5;V;2.1;V;3.4;V;2.3;V;0;N;0;N
28;079;18;20;28079018_20_59;2024;03;0.6;N;0;N;0.6;N;0.7;V;1;V;3.1;V;2;V;0.7;V;0.4;V;0.3;V;0.8;V;2.6;V;3;V;2.1;V;1.9;V;1.9;V;1.6;V;2.7;V;3.2;V;2.1;V;1.4;V;3.2;V;1.8;V;0.9;V;0.8;V;0.6;V;0.4;V;0.3;V;0.4;V;0.5;V;0.3;V
28;079;18;20;28079018_20_59;2024;04;0.6;V;1.4;V;1.1;V;2.3;V;2;N;2.2;V;1.4;V;0.6;V;0.8;V;1.6;V;1.7;V;2.2;V;3.8;V;1.5;V;1.5;N;1.6;V;0.8;V;0.8;V;1;V;1;V;0.4;V;0.4;V;0.8;V;0.9;V;2;V;1;N;0.5;V;0.8;V;1;V;2;V;0;N
28;079;18;20;28079018_20_59;2024;05;0.7;V;0.7;V;0.9;V;0.8;V;0.5;V;0.8;V;1.5;V;1.8;V;3.8;V;3.1;V;1.2;V;2.7;V;2.1;V;0.7;V;0.7;V;1;V;1;V;1.2;V;1;V;1.3;V;1.1;V;2;V;2.2;V;1.3;V;2;V;1.6;V;1.7;V;1.7;N;2.9;V;2.4;V;1.1;V
28;079;18;20;28079018_20_59;2024;06;0.7;V;0.8;V;2;V;2.2;V;3.3;V;3.5;V;2.1;V;1.6;V;1;V;1.1;V;1.2;V;3;N;1.5;V;3.6;V;1.3;V;1.5;V;1.9;V;3;V;1.6;V;1.9;V;2.1;V;2.4;V;0.7;V;1.6;V;2.6;V;1.6;V;2.3;V;1.4;V;1.2;V;1;V;0;N
28;079;18;20;28079018_20_59;2024;07;1.8;V;1.1;V;2.8;V;3.5;V;2.7;V;1.6;V;0.8;V;2.1;V;2.4;V;1.7;V;2.4;V;1.6;V;1.1;V;1.4;V;1.5;V;2.3;V;3.7;V;4.6;V;5.1;V;2.6;V;0.7;V;2.6;V;2.6;V;3.1;V;2;V;1.4;V;1.3;V;0.9;V;1.7;V;2.1;V;3.4;V
28;079;18;20;28079018_20_59;2024;08;2.8;V;2.3;V;1.3;V;1.5;V;2.5;V;4.7;V;3.8;V;4;V;3.3;V;1.7;V;1.2;V;1.7;V;1.5;V;0.9;V;0.7;V;1.7;V;1.8;V;1;V;1.2;V;2.1;V;1.2;V;2;V;2.6;V;1.4;V;1.1;V;1.3;V;2.3;V;2.9;V;1.4;V;1.1;V;0.9;V
28;079;18;30;28079018_30_59;2024;01;0.9;V;1;V;0.6;V;0.7;V;0.4;V;0.6;V;0.7;V;0.9;V;0.7;V;0.7;V;0.9;V;1.2;V;1.5;V;1.6;V;0.7;V;0.5;V;0.3;V;0.4;V;0.4;V;0.5;V;0.8;V;1.3;V;1.7;V;1.8;V;1.7;V;1.9;V;1.3;V;1;V;1;V;1.3;V;1.2;V
28;079;18;30;28079018_30_59;2024;02;1.1;V;1.1;V;1.2;V;1.1;V;1;V;0.7;V;0.4;V;0.3;V;0.2;V;0.3;V;0.3;V;0.2;V;0.4;V;0.6;V;0.5;V;0.3;V;0.6;V;0.6;V;0.8;N;1;V;0.8;V;0.3;V;0.4;V;0.4;V;0.2;V;0.4;V;0.5;V;0.7;V;0.7;V;0;N;0;N
28;079;18;30;28079018_30_59;2024;03;0.5;N;0;N;0.4;N;0.3;V;0.5;V;0.8;V;0.6;V;0.3;V;0.3;V;0.3;V;0.4;V;0.8;V;0.7;V;0.6;V;0.5;V;0.6;V;0.6;V;0.7;V;0.8;V;0.5;V;0.3;V;0.5;V;0.4;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V
28;079;18;30;28079018_30_59;2024;04;0.2;V;0.3;V;0.3;V;0.4;V;0.5;V;0.4;V;0.4;V;0.2;V;0.3;V;0.3;V;0.3;V;0.3;V;0.4;V;0.3;V;0.3;V;0.3;V;0.2;V;0.2;V;0.3;V;0.3;V;0.2;V;0.2;V;0.2;V;0.2;V;0.3;V;0.2;V;0.2;V;0.3;V;0.2;V;0.3;V;0;N
28;079;18;30;28079018_30_59;2024;05;0.2;V;0.2;V;0.2;V;0.2;V;0.1;V;0.2;V;0.3;V;0.3;V;0.4;V;0.4;V;0.3;V;0.4;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.3;V;0.2;V;0.2;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;N;0.5;V;0.2;V;0.2;V
28;079;18;30;28079018_30_59;2024;06;0.1;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.1;V;0.1;V;0.2;V;0.2;N;0.2;V;0.3;V;0.1;V;0.2;V;0.2;V;0.2;V;0.1;V;0.1;V;0.2;V;0.2;V;0.1;V;0.2;V;0.2;V;0.2;V;0.2;V;0.1;V;0.2;V;0.1;V;0;N
28;079;18;30;28079018_30_59;2024;07;0.2;V;0.1;V;0.3;V;0.3;V;0.2;V;0.1;V;0.1;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.1;V;0.2;V;0.4;V;0.4;V;0.4;V;0.2;V;0.1;V;0.3;V;0.3;V;0.3;V;0.2;V;0.2;V;0.2;V;0.1;V;0.2;V;0.2;V;0.3;V
28;079;18;30;28079018_30_59;2024;08;0.3;V;0.2;V;0.2;V;0.2;V;0.3;V;0.4;V;0.3;V;0.3;V;0.3;V;0.2;V;0.2;V;0.2;V;0.2;V;0.1;V;0.1;V;0.2;V;0.2;V;0.1;V;0.3;V;0.4;V;0.3;V;0.2;V;0.3;V;0.2;V;0.2;V;0.2;V;0.3;V;0.4;V;0.2;V;0.1;V;0.1;V
28;079;18;35;28079018_35_59;2024;01;0.2;V;0.4;V;0.3;V;0.2;V;0.1;V;0.1;V;0.2;V;0.4;V;0.4;V;0.3;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.5;V;0.9;V;1.3;V;1.3;V;1.3;V;0.7;V;0.4;V;0.5;V;0.8;V;0.6;V
28;079;18;35;28079018_35_59;2024;02;0.6;V;0.4;V;0.4;V;0.3;V;0.5;V;0.4;V;0.1;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.5;V;0.4;V;0.3;V;0.1;V;0.2;V;0.2;V;1.2;N;1.6;V;1.2;V;0.3;V;0.2;V;0.2;V;0.1;V;0.2;V;0.3;V;0.8;V;0.8;V;0;N;0;N
28;079;18;35;28079018_35_59;2024;03;0.2;N;0;N;0.2;N;0.2;V;0.2;V;1;V;0.8;V;0.3;V;0.2;V;0.1;V;0.2;V;0.9;V;0.8;V;0.7;V;0.7;V;0.9;V;0.7;V;1.1;V;1.2;V;0.9;V;0.3;V;0.6;V;0.4;V;0.3;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.1;V
28;079;18;35;28079018_35_59;2024;04;0.2;V;0.5;V;0.4;V;0.7;V;1;V;0.7;V;0.5;V;0.2;V;0.3;V;0.6;V;0.6;V;0.6;V;0.8;V;0.5;V;0.5;N;0.5;V;0.3;V;0.3;V;0.2;V;0.3;V;0.1;V;0.1;V;0.2;V;0.2;V;0.4;V;0.2;V;0.1;V;0.2;V;0.2;V;0.4;V;0;N
28;079;18;35;28079018_35_59;2024;05;0.1;V;0.2;V;0.2;V;0.1;V;0.1;V;0.1;V;0.2;V;0.2;V;0.6;V;0.5;V;0.2;V;0.5;V;0.3;V;0.1;V;0.2;V;0.1;V;0.1;V;0.2;V;0.1;V;0.2;V;0.2;V;0.2;V;0.3;V;0.2;V;0.3;V;0.3;V;0.2;V;0.3;N;0.6;V;0.4;V;0.3;V
28;079;18;35;28079018_35_59;2024;06;0.2;V;0.2;V;0.3;V;0.4;V;0.5;V;0.6;V;0.4;V;0.3;V;0.2;V;0.2;V;0.2;V;0.7;N;0.3;V;0.5;V;0.3;V;0.3;V;0.3;V;0.5;V;0.3;V;0.3;V;0.4;V;0.5;V;0.2;V;0.3;V;0.5;V;0.3;V;0.4;V;0.3;V;0.3;V;0.2;V;0;N
28;079;18;35;28079018_35_59;2024;07;0.3;V;0.2;V;0.4;V;0.5;V;0.5;V;0.3;V;0.1;V;0.4;V;0.4;V;0.3;V;0.4;V;0.3;V;0.2;V;0.2;V;0.3;V;0.4;V;0.7;V;0.8;V;0.8;V;0.4;V;0.1;V;0.4;V;0.5;V;0.6;V;0.3;V;0.3;V;0.3;V;0.2;V;0.3;V;0.4;V;0.6;V
28;079;18;35;28079018_35_59;2024;08;0.5;V;0.4;V;0.2;V;0.3;V;0.5;V;0.7;V;0.6;V;0.7;V;0.5;V;0.3;V;0.2;V;0.3;V;0.2;V;0.1;V;0.1;V;0.3;V;0.3;V;0.2;V;0.3;V;0.4;V;0.2;V;0.4;V;0.5;V;0.3;V;0.2;V;0.3;V;0.5;V;0.6;V;0.4;V;0.3;V;0.2;V
28;079;24;7;28079024_7_8;2024;01;3;V;23;V;2;V;2;V;1;V;1;V;2;V;13;V;10;V;3;V;5;V;6;V;9;V;10;V;1;V;1;V;1;V;1;V;1;V;2;V;5;V;17;V;21;V;38;V;39;V;35;V;13;V;4;V;10;V;16;V;29;V
28;079;24;7;28079024_7_8;2024;02;19;V;7;V;3;V;3;V;16;V;16;V;2;V;2;V;2;V;1;V;1;V;1;V;8;V;8;V;7;V;2;V;5;V;3;V;7;V;10;V;12;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;1;V;0;N;0;N
28;079;24;7;28079024_7_8;2024;03;1;V;1;V;1;V;1;V;1;V;5;V;3;V;1;V;1;V;1;V;1;V;6;V;6;V;2;V;7;V;2;V;4;V;5;V;5;V;5;V;2;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;079;24;7;28079024_7_8;2024;04;1;V;4;V;1;V;4;V;5;V;1;V;1;V;1;V;2;V;3;V;2;V;3;V;2;V;1;V;6;V;3;V;1;V;2;V;2;V;1;V;1;V;1;V;1;V;2;V;1;V;2;V;1;V;1;V;1;V;3;V;0;N
28;079;24;7;28079024_7_8;2024;05;1;V;1;V;1;V;1;V;1;V;1;V;2;V;1;V;2;V;2;V;1;V;1;V;3;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;2;V;1;V
28;079;24;7;28079024_7_8;2024;06;1;V;1;V;1;V;2;V;2;V;1;V;1;V;1;V;1;N;1;V;1;V;2;V;2;V;3;V;1;V;1;V;2;V;2;V;2;V;1;V;2;V;1;N;1;V;1;V;1;V;1;V;2;V;1;V;1;V;1;V;0;N
28;079;24;7;28079024_7_8;2024;07;1;V;1;V;2;V;2;V;1;V;1;V;1;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;1;V;3;V;1;V;1;V;1;V;1;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V
28;079;24;7;28079024_7_8;2024;08;2;V;1;V;1;V;1;V;1;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;N;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;1;V;1;V;1;V
28;079;24;8;28079024_8_8;2024;01;22;V;40;V;14;V;20;V;4;V;2;V;14;V;37;V;38;V;21;V;16;V;31;V;36;V;30;V;11;V;12;V;6;V;8;V;12;V;15;V;24;V;36;V;38;V;45;V;46;V;40;V;31;V;29;V;35;V;45;V;40;V
28;079;24;8;28079024_8_8;2024;02;34;V;26;V;26;V;26;V;45;V;30;V;10;V;17;V;14;V;2;V;4;V;5;V;21;V;24;V;26;V;14;V;26;V;25;V;23;V;28;V;30;V;6;V;4;V;2;V;1;V;3;V;6;V;16;V;14;V;0;N;0;N
28;079;24;8;28079024_8_8;2024;03;3;V;4;V;2;V;4;V;9;V;23;V;25;V;8;V;4;V;2;V;5;V;27;V;30;V;22;V;15;V;16;V;19;V;26;V;26;V;22;V;15;V;19;V;16;V;9;V;9;V;2;V;3;V;3;V;5;V;9;V;5;V
28;079;24;8;28079024_8_8;2024;04;6;V;14;V;7;V;17;V;21;V;18;V;15;V;5;V;10;V;14;V;11;V;19;V;19;V;15;V;19;V;13;V;9;V;10;V;12;V;12;V;6;V;7;V;7;V;10;V;10;V;10;V;4;V;7;V;10;V;10;V;0;N
28;079;24;8;28079024_8_8;2024;05;2;V;2;V;4;V;5;V;3;V;6;V;10;V;11;V;17;V;23;V;11;V;8;V;11;V;3;V;2;V;4;V;4;V;6;V;6;V;10;V;7;V;6;V;9;V;10;V;11;V;9;V;9;V;11;V;14;V;10;V;8;V
28;079;24;8;28079024_8_8;2024;06;5;V;6;V;8;V;12;V;13;V;15;V;12;V;8;V;6;N;10;V;7;V;8;V;8;V;12;V;4;V;7;V;7;V;15;V;7;V;7;V;11;V;8;N;5;V;8;V;14;V;12;V;17;V;8;V;3;V;4;V;0;N
28;079;24;8;28079024_8_8;2024;07;8;V;8;V;11;V;15;V;14;V;5;V;5;V;11;V;7;V;6;V;7;V;7;V;5;V;5;V;5;V;10;V;15;V;23;V;19;V;9;V;5;V;13;V;14;V;14;V;8;V;10;V;9;V;7;V;12;V;11;V;16;V
28;079;24;8;28079024_8_8;2024;08;14;V;13;V;12;V;10;V;12;V;15;V;15;V;15;V;16;V;11;V;7;V;8;V;7;V;4;N;5;V;5;V;5;V;4;V;7;V;11;V;5;V;12;V;10;V;8;V;4;V;9;V;11;V;14;V;14;V;10;V;9;V
28;079;24;9;28079024_9_47;2024;01;11;V;12;V;3;V;5;V;2;V;2;V;3;V;7;V;10;V;12;V;3;V;6;V;12;V;18;V;4;V;4;V;3;V;2;V;3;V;2;V;10;V;18;V;17;V;12;V;12;V;9;V;8;V;8;V;11;V;18;V;18;V
28;079;24;9;28079024_9_47;2024;02;15;V;9;V;9;V;8;V;12;V;16;V;10;V;9;V;3;V;2;V;2;V;2;V;5;V;6;V;6;V;2;V;5;V;6;V;5;V;5;V;9;V;5;V;2;V;2;V;2;V;2;V;2;V;2;V;4;V;0;N;0;N
28;079;24;9;28079024_9_47;2024;03;2;V;2;V;1;V;2;V;2;V;5;V;7;V;2;V;1;V;1;V;2;V;5;V;6;V;5;V;8;V;6;V;7;V;9;V;14;V;19;V;7;V;12;V;15;V;10;V;9;V;2;V;1;N;2;V;1;V;2;V;2;V
28;079;24;9;28079024_9_47;2024;04;1;V;3;V;2;V;5;V;6;V;12;V;15;V;3;V;2;N;4;V;3;V;5;V;8;V;8;V;13;V;10;V;-0;N;3;N;5;V;5;V;3;V;3;N;3;V;3;N;3;V;3;V;2;V;2;V;3;V;3;V;0;N
28;079;24;9;28079024_9_47;2024;05;2;V;2;V;3;V;2;V;2;V;2;V;3;V;3;V;3;V;6;V;4;V;6;V;5;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;3;V;2;V;3;V;5;V;5;V;4;V;5;V;6;V;6;V;6;V;3;V
28;079;24;9;28079024_9_47;2024;06;4;V;3;V;4;V;7;V;8;V;12;V;15;V;9;V;4;N;4;V;4;V;3;V;4;V;5;V;3;V;4;V;4;V;5;V;3;V;3;V;3;V;5;N;4;V;3;V;6;V;8;V;9;V;6;V;4;V;4;V;0;N
28;079;24;9;28079024_9_47;2024;07;4;V;3;V;5;V;7;V;10;V;7;V;3;V;7;V;6;V;4;V;4;V;4;V;4;V;4;V;3;V;4;V;7;V;9;V;10;V;7;V;3;V;3;V;6;V;8;V;9;V;9;V;8;V;6;V;10;V;9;V;9;V
28;079;24;9;28079024_9_47;2024;08;7;V;8;V;7;V;6;V;8;V;8;V;10;V;8;V;9;V;8;V;6;V;6;V;5;V;3;V;2;V;3;V;4;V;3;V;13;V;13;V;13;V;9;V;8;V;7;V;5;V;7;V;8;V;10;V;11;V;8;V;6;V
28;079;24;10;28079024_10_47;2024;01;15;V;20;V;5;V;7;V;3;V;2;V;4;V;12;V;16;V;15;V;5;V;9;V;16;V;22;V;6;V;12;V;5;V;4;V;4;V;4;V;13;V;23;V;25;V;20;V;21;V;16;V;12;V;12;V;19;V;29;V;29;V
28;079;24;10;28079024_10_47;2024;02;28;V;20;V;16;V;13;V;19;V;23;V;18;V;22;V;4;V;3;V;4;V;3;V;11;V;10;V;11;V;4;V;8;V;8;V;8;V;9;V;15;V;6;V;4;V;2;V;4;V;3;V;4;V;4;V;6;V;0;N;0;N
28;079;24;10;28079024_10_47;2024;03;5;V;5;V;2;V;4;V;4;V;10;V;12;V;4;V;2;V;2;V;3;V;10;V;12;V;11;V;14;V;10;V;11;V;16;V;42;V;59;V;24;V;42;V;51;V;32;V;24;V;4;V;3;N;3;V;2;V;3;V;2;V
28;079;24;10;28079024_10_47;2024;04;2;V;7;V;5;V;10;V;12;V;36;V;40;V;6;V;5;V;8;V;8;V;15;V;18;V;19;V;34;V;28;V;6;V;8;V;14;V;12;V;8;V;9;V;7;V;8;V;10;V;10;V;4;V;4;V;6;V;7;V;0;N
28;079;24;10;28079024_10_47;2024;05;4;V;3;V;6;V;7;V;6;V;5;V;7;V;6;V;11;V;16;V;13;V;11;V;11;V;4;V;4;V;5;V;4;V;4;V;5;V;5;V;5;V;4;V;8;V;12;V;12;V;9;V;11;V;17;V;16;V;14;V;9;V
28;079;24;10;28079024_10_47;2024;06;10;V;7;V;13;V;15;V;19;V;31;V;51;V;26;V;8;N;7;V;9;V;7;V;8;V;12;V;6;V;8;V;9;V;20;V;6;V;6;V;6;V;8;N;8;V;7;V;15;V;19;V;33;V;21;V;8;V;7;V;0;N
